hs6,carbon_intensity
284150,0.00018402899605641
284210,0.00018402899605641
284290,0.00018402899605641
284310,0.00018402899605641
284321,0.00018402899605641
284329,0.00018402899605641
284330,0.00018402899605641
284390,0.00018402899605641
284510,0.00018402899605641
284590,0.00018402899605641
284700,0.00018402899605641
285200,0.00018402899605641
285210,0.00018402899605641
285390,0.00018402899605641
710410,0.00018402899605641
710420,0.00018402899605641
151911,0.000420114621560568
151912,0.000420114621560568
151913,0.000420114621560568
151919,0.000420114621560568
151920,0.000420114621560568
152090,0.000420114621560568
220710,0.000420114621560568
220720,0.000420114621560568
270710,0.000420114621560568
270720,0.000420114621560568
270730,0.000420114621560568
270740,0.000420114621560568
270750,0.000420114621560568
270760,0.000420114621560568
270791,0.000420114621560568
270799,0.000420114621560568
284800,0.000420114621560568
284810,0.000420114621560568
284890,0.000420114621560568
285000,0.000420114621560568
285100,0.000420114621560568
285290,0.000420114621560568
285300,0.000420114621560568
285310,0.000420114621560568
290110,0.000420114621560568
290121,0.000420114621560568
290122,0.000420114621560568
290123,0.000420114621560568
290124,0.000420114621560568
290129,0.000420114621560568
290211,0.000420114621560568
290219,0.000420114621560568
290220,0.000420114621560568
290230,0.000420114621560568
290241,0.000420114621560568
290242,0.000420114621560568
290243,0.000420114621560568
290244,0.000420114621560568
290250,0.000420114621560568
290260,0.000420114621560568
290270,0.000420114621560568
290290,0.000420114621560568
290311,0.000420114621560568
290312,0.000420114621560568
290313,0.000420114621560568
290314,0.000420114621560568
290315,0.000420114621560568
290316,0.000420114621560568
290319,0.000420114621560568
290321,0.000420114621560568
290322,0.000420114621560568
290323,0.000420114621560568
290329,0.000420114621560568
290330,0.000420114621560568
290331,0.000420114621560568
290339,0.000420114621560568
290340,0.000420114621560568
290341,0.000420114621560568
290342,0.000420114621560568
290343,0.000420114621560568
290344,0.000420114621560568
290345,0.000420114621560568
290346,0.000420114621560568
290347,0.000420114621560568
290349,0.000420114621560568
290351,0.000420114621560568
290352,0.000420114621560568
290359,0.000420114621560568
290361,0.000420114621560568
290362,0.000420114621560568
290369,0.000420114621560568
290371,0.000420114621560568
290372,0.000420114621560568
290373,0.000420114621560568
290374,0.000420114621560568
290375,0.000420114621560568
290376,0.000420114621560568
290377,0.000420114621560568
290378,0.000420114621560568
290379,0.000420114621560568
290381,0.000420114621560568
290382,0.000420114621560568
290383,0.000420114621560568
290389,0.000420114621560568
290391,0.000420114621560568
290392,0.000420114621560568
290393,0.000420114621560568
290394,0.000420114621560568
290399,0.000420114621560568
290410,0.000420114621560568
290420,0.000420114621560568
290431,0.000420114621560568
290432,0.000420114621560568
290433,0.000420114621560568
290434,0.000420114621560568
290435,0.000420114621560568
290436,0.000420114621560568
290490,0.000420114621560568
290491,0.000420114621560568
290499,0.000420114621560568
290511,0.000420114621560568
290512,0.000420114621560568
290513,0.000420114621560568
290514,0.000420114621560568
290515,0.000420114621560568
290516,0.000420114621560568
290517,0.000420114621560568
290519,0.000420114621560568
290521,0.000420114621560568
290522,0.000420114621560568
290529,0.000420114621560568
290531,0.000420114621560568
290532,0.000420114621560568
290539,0.000420114621560568
290541,0.000420114621560568
290542,0.000420114621560568
290543,0.000420114621560568
290544,0.000420114621560568
290545,0.000420114621560568
290549,0.000420114621560568
290550,0.000420114621560568
290551,0.000420114621560568
290559,0.000420114621560568
290611,0.000420114621560568
290612,0.000420114621560568
290613,0.000420114621560568
290614,0.000420114621560568
290619,0.000420114621560568
290621,0.000420114621560568
290629,0.000420114621560568
290711,0.000420114621560568
290712,0.000420114621560568
290713,0.000420114621560568
290714,0.000420114621560568
290715,0.000420114621560568
290719,0.000420114621560568
290721,0.000420114621560568
290722,0.000420114621560568
290723,0.000420114621560568
290729,0.000420114621560568
290730,0.000420114621560568
290810,0.000420114621560568
290811,0.000420114621560568
290819,0.000420114621560568
290820,0.000420114621560568
290890,0.000420114621560568
290891,0.000420114621560568
290892,0.000420114621560568
290899,0.000420114621560568
290911,0.000420114621560568
290919,0.000420114621560568
290920,0.000420114621560568
290930,0.000420114621560568
290941,0.000420114621560568
290942,0.000420114621560568
290943,0.000420114621560568
290944,0.000420114621560568
290949,0.000420114621560568
290950,0.000420114621560568
290960,0.000420114621560568
291010,0.000420114621560568
291020,0.000420114621560568
291030,0.000420114621560568
291040,0.000420114621560568
291050,0.000420114621560568
291090,0.000420114621560568
291100,0.000420114621560568
291211,0.000420114621560568
291212,0.000420114621560568
291221,0.000420114621560568
291229,0.000420114621560568
291230,0.000420114621560568
291241,0.000420114621560568
291242,0.000420114621560568
291249,0.000420114621560568
291250,0.000420114621560568
291260,0.000420114621560568
291300,0.000420114621560568
291411,0.000420114621560568
291412,0.000420114621560568
291413,0.000420114621560568
291419,0.000420114621560568
291422,0.000420114621560568
291423,0.000420114621560568
291461,0.000420114621560568
291462,0.000420114621560568
291469,0.000420114621560568
291470,0.000420114621560568
291471,0.000420114621560568
291479,0.000420114621560568
291511,0.000420114621560568
291512,0.000420114621560568
291513,0.000420114621560568
291521,0.000420114621560568
291522,0.000420114621560568
291523,0.000420114621560568
291524,0.000420114621560568
291529,0.000420114621560568
291531,0.000420114621560568
291532,0.000420114621560568
291533,0.000420114621560568
291534,0.000420114621560568
291535,0.000420114621560568
291536,0.000420114621560568
291539,0.000420114621560568
291540,0.000420114621560568
291550,0.000420114621560568
291560,0.000420114621560568
291570,0.000420114621560568
291590,0.000420114621560568
291611,0.000420114621560568
291612,0.000420114621560568
291613,0.000420114621560568
291614,0.000420114621560568
291615,0.000420114621560568
291616,0.000420114621560568
291619,0.000420114621560568
291620,0.000420114621560568
291631,0.000420114621560568
291632,0.000420114621560568
291633,0.000420114621560568
291634,0.000420114621560568
291635,0.000420114621560568
291636,0.000420114621560568
291639,0.000420114621560568
291711,0.000420114621560568
291712,0.000420114621560568
291713,0.000420114621560568
291714,0.000420114621560568
291719,0.000420114621560568
291720,0.000420114621560568
291735,0.000420114621560568
291736,0.000420114621560568
291737,0.000420114621560568
291739,0.000420114621560568
291811,0.000420114621560568
291812,0.000420114621560568
291813,0.000420114621560568
291814,0.000420114621560568
291815,0.000420114621560568
291816,0.000420114621560568
291817,0.000420114621560568
291818,0.000420114621560568
291819,0.000420114621560568
291829,0.000420114621560568
291830,0.000420114621560568
291890,0.000420114621560568
291891,0.000420114621560568
291899,0.000420114621560568
291900,0.000420114621560568
291910,0.000420114621560568
291990,0.000420114621560568
292010,0.000420114621560568
292011,0.000420114621560568
292019,0.000420114621560568
292021,0.000420114621560568
292022,0.000420114621560568
292023,0.000420114621560568
292024,0.000420114621560568
292029,0.000420114621560568
292030,0.000420114621560568
292090,0.000420114621560568
292111,0.000420114621560568
292112,0.000420114621560568
292113,0.000420114621560568
292114,0.000420114621560568
292119,0.000420114621560568
292121,0.000420114621560568
292122,0.000420114621560568
292129,0.000420114621560568
292130,0.000420114621560568
292141,0.000420114621560568
292142,0.000420114621560568
292143,0.000420114621560568
292144,0.000420114621560568
292145,0.000420114621560568
292146,0.000420114621560568
292149,0.000420114621560568
292151,0.000420114621560568
292159,0.000420114621560568
292211,0.000420114621560568
292212,0.000420114621560568
292221,0.000420114621560568
292222,0.000420114621560568
292229,0.000420114621560568
292230,0.000420114621560568
292231,0.000420114621560568
292239,0.000420114621560568
292243,0.000420114621560568
292244,0.000420114621560568
292249,0.000420114621560568
292250,0.000420114621560568
292421,0.000420114621560568
292511,0.000420114621560568
292512,0.000420114621560568
292519,0.000420114621560568
292520,0.000420114621560568
292521,0.000420114621560568
292529,0.000420114621560568
292610,0.000420114621560568
292620,0.000420114621560568
292630,0.000420114621560568
292640,0.000420114621560568
292690,0.000420114621560568
292700,0.000420114621560568
292800,0.000420114621560568
