buyer,seller_nace4d,year,n_suppliers,total_sales_in_year
674AD1BEF3E8212603AE9A07EAFB6E7014602F589C1E4EB4135D61EB3685FCFD,4673,2015,2,5562.95
AABDEE5BC7229D7742B138B8153296792950B948744424057C583A70A6996D7C,4673,2015,6,410504.99
258F5988E3F80F9BF6778DB7E1DC36E33A99B8DBBACA10D1431ACAFDD5AEDD70,4673,2015,5,18556.92
96BFA5EE90814CBD5C0D8579EF0756BF1C811AF96B52A9B6B50748AC8C9EFEC0,4673,2015,6,23294.78
8DF5F00E3294F3D1BD1E7EA67754212E373670DF333D1A835A44C57D6CB9B4D8,4673,2015,2,3761.98
AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,4673,2015,8,247136.64
D82FCA5EB77F34BBE9ECE5724738742F9A62D9FF275E1F76824004CA3EAE2729,4673,2015,10,4740808.27
26447DF141F5D46256F23A2E3F92F38974CB73D026F90B39B34FFF5CE64E1359,4673,2015,10,238827.12
F30E60828DC1B328C8766A07FA03A81E0E21B5D3F5DA1768FE350E6B22B31B97,4673,2015,10,102511.2
BCE0FD6F60C1F923D975C15CFE0C8805558768EA417EFC367AF3CA7708BEC8B5,4673,2015,5,46534.25
D749BF3B9FE8D88AD3E2F9A55DC524F569CF731CBF8E9DB194788F50F76F6EA3,4673,2015,2,4616.56
46D183E20EB46E32E4CA625B71B4AD97522F4ACDE3BAF8579ACF464F98087B8E,4673,2015,5,8405.3
25CE8A50D359841FDD4DC7531B3562F57BB43B3ADBE436B67EB54FC4132C8DAB,4673,2015,5,56014.26
9A223F33887F80EE1616E19052D7175A6FD49BAA5085C9F873C92F25A624BE41,4673,2015,2,5568.73
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,4673,2015,9,324942.16
494441FB26A91DD14C6FB7489525F45A99D4C9B06693ECA2491D88899BD6C561,4673,2015,2,14232.63
E73499FBECC0CB6673265DCBB14DB6C443A7EF3C84F99944FBE276F01196804E,4673,2015,2,11829.27
CBFD677240661AE9E5C65007B862388489F95881073B1F21CC0112B572C42F7C,4673,2015,1,691.2
DAC48FEFA113C740688511AC63F0914604FEB4CBBCD38EB85E041F905BDC6F23,4673,2015,4,1167133.97
BE7DF6308F81B71B3451E5037C21FF764FBFB85A4734F587745727CD77FA67D5,4673,2015,3,15556.37
1D699DC306BB8851F3FCC223F2508A68F5BAD44F84D30DBC4ADD6202F0BF7E13,4673,2015,3,44843.95
3DB248094F805E65C4283A5FC5C1A05F1871485D001DB5C92F7E03CD31FDE4BF,4673,2015,12,372066.41
26322413EBFF195CDAE47DB45BA0D08A1E1E9F3EA1BA87D3EC2D6E4E65D7AFC1,4673,2015,5,8619.06
B2D41D2F009AF48CCAF426F737894F82A0D14F6A12224540ECAF1F7712F85175,4673,2015,1,2846.87
A406EC01EB8929FB03AADFC4ED7B210F5D1FE4E2F7DDDCA542AA7061756D61F0,4673,2015,1,323.71
664652F9907FB7BF2A44D8B29EE29B8AEAA59D176F7E7FA9A3BFC128632EFE39,4673,2015,5,2324737.81
E4DA9495707D565900C29277A0D9B92293A5FEEFE6E3D01C4A9EA386D93493B5,4673,2015,6,78624.86
AEE0A4F501FB186D88AF136D1CB33E489626AC178C4D7C94A6D769FD4C24E02D,4673,2015,1,1542.49
88CD788580104FB68FCE0A0F0583F443D53678EA60679DB3D1917FB9E936363D,4673,2015,4,20777.55
5F38654B8D559290F7091D877D2F5AB22BBD287F5C18610884DFAD6648159F90,4673,2015,3,19766.24
E16FA02E243142ED11A22F5D561E0AECA375E8FA5AB686991FF2CFF247D80139,4673,2015,3,3837.17
66DFBAD9F31D5C4722F8A8DF3D5ED4C14F8F732BF912F2634CB1A76014BDBFED,4673,2015,1,1685.9
30F55EC464B5993FE3A30E9CC91F7CA4A0C167800E1705292A9664D61C8A4E5C,4673,2015,4,4000.36
90C9F81CB0FB2D133BA847C194412061657E084F532F0B819156925A48CCEDE4,4673,2015,5,17995.77
FDE7D14736FAF36C82A6CB07C0F0C13E0AD3D0052B788D8C0373C70775E73F16,4673,2015,10,659360.4
67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,4673,2015,2,2135.9
72D8E591463462490A541E91194478BD9DE7D9288FFA374691531E86E6295770,4673,2015,3,160453.59
816D959E3B13F5BB2A8E380012AFF472FB512CB583C11B8725D3FC1FFCC30337,4673,2015,2,1008.51
66DCC51088434215A5B77586058D15FA171B4085525EFAABF47D62B9C9ADE3CF,4673,2015,13,1451390
CB93BA726B9071CED852E309BA4949B45B137B8E30C86B1FB281E3F99126DDDB,4673,2015,1,1247.62
674AD1BEF3E8212603AE9A07EAFB6E7014602F589C1E4EB4135D61EB3685FCFD,4673,2016,2,5622.49
AABDEE5BC7229D7742B138B8153296792950B948744424057C583A70A6996D7C,4673,2016,6,321993.87
AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,4673,2016,7,268974.73
D82FCA5EB77F34BBE9ECE5724738742F9A62D9FF275E1F76824004CA3EAE2729,4673,2016,12,4506128.12
26447DF141F5D46256F23A2E3F92F38974CB73D026F90B39B34FFF5CE64E1359,4673,2016,9,71182.55
F30E60828DC1B328C8766A07FA03A81E0E21B5D3F5DA1768FE350E6B22B31B97,4673,2016,6,200204.7
BCE0FD6F60C1F923D975C15CFE0C8805558768EA417EFC367AF3CA7708BEC8B5,4673,2016,5,40513.83
AB9BC93AC715C1570746009D53868D43617253BF75BEEA5E90D1B6C1747E40DB,4673,2016,1,777.68
9A223F33887F80EE1616E19052D7175A6FD49BAA5085C9F873C92F25A624BE41,4673,2016,1,772.96
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,4673,2016,9,242143.36
F0619E90D2062599EBAD5E6E73AF00C0FC599557FFB826386375CF94D5A82173,4673,2016,1,1231
93B61565E6A0F172D1AFF97F1B3EEA820D4D63F78B96802EEC8AF457E4DCA6F8,4673,2016,2,18612.19
494441FB26A91DD14C6FB7489525F45A99D4C9B06693ECA2491D88899BD6C561,4673,2016,2,7785.28
78D0718F83A208A556F0A97F775B3ECF9A5B4C0FCB53B7DD3C4E1E221D7D9295,4673,2016,1,376.68
CBFD677240661AE9E5C65007B862388489F95881073B1F21CC0112B572C42F7C,4673,2016,1,4831.49
DAC48FEFA113C740688511AC63F0914604FEB4CBBCD38EB85E041F905BDC6F23,4673,2016,5,1068510.97
1D699DC306BB8851F3FCC223F2508A68F5BAD44F84D30DBC4ADD6202F0BF7E13,4673,2016,3,41767.33
3DB248094F805E65C4283A5FC5C1A05F1871485D001DB5C92F7E03CD31FDE4BF,4673,2016,12,479708.82
197D776E18FD3165D95A0950845DFD0C9F6974D4CFAB0D2D0837001C140F364C,4673,2016,1,677.2
B2D41D2F009AF48CCAF426F737894F82A0D14F6A12224540ECAF1F7712F85175,4673,2016,1,4104.04
03C2F8EBEFFAC11E770D85E82485F76642EA0BF2914C018154D0A369C7BF7FAF,4673,2016,6,9487.31
88CD788580104FB68FCE0A0F0583F443D53678EA60679DB3D1917FB9E936363D,4673,2016,4,16479.77
5F38654B8D559290F7091D877D2F5AB22BBD287F5C18610884DFAD6648159F90,4673,2016,2,4153.4
7FFF16D6AF3991F5F45ADB9AF281E1C0DD57B05C93B160F03C9645B881C381A3,4673,2016,1,647.25
E16FA02E243142ED11A22F5D561E0AECA375E8FA5AB686991FF2CFF247D80139,4673,2016,2,1361.17
C7FC1747980CDC9D742234B1E2D95EE94AD23675516A523822D9AA6EB5101FDB,4673,2016,3,19506.81
FF187257819E01D691EAE4C5E3B62B39E0EDA7887226B0329EC42EF3C4BF57F1,4673,2016,4,10496.2
15B6D32B7474232D55C7E18944125467D63B5D7323395C16048F05C429FFCA51,4673,2016,12,776144.47
EE1CC683DC430F9FD34068CC8A9EB02D8B711844ECEB463B526854EAFD885B6D,4673,2016,1,861.85
77B9E2CABBED1D85F2C2A07E72D1121B4812CC371C87FEB0B7C17960F592C907,4673,2016,2,2576.55
FDE7D14736FAF36C82A6CB07C0F0C13E0AD3D0052B788D8C0373C70775E73F16,4673,2016,12,814752.73
72D8E591463462490A541E91194478BD9DE7D9288FFA374691531E86E6295770,4673,2016,3,171835.11
66DCC51088434215A5B77586058D15FA171B4085525EFAABF47D62B9C9ADE3CF,4673,2016,10,797156.91
33BD66A1D06746D7A1DA88083542A781F525BEDFA9AC3214C379157B8F48149F,4673,2016,1,537.19
5347F3D4FE4117C4A647DD2DFB5FA5A0A1F483BB99719DE675F1297CD57F8A46,4673,2016,1,381.66
AABDEE5BC7229D7742B138B8153296792950B948744424057C583A70A6996D7C,4673,2017,13,1629005.08
B2E0D78A7F730C32AF9265FD7637D341F281207F62358847026025605C8611C2,4673,2017,5,3088.19
96BFA5EE90814CBD5C0D8579EF0756BF1C811AF96B52A9B6B50748AC8C9EFEC0,4673,2017,11,22167.36
AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,4673,2017,9,336842.97
D82FCA5EB77F34BBE9ECE5724738742F9A62D9FF275E1F76824004CA3EAE2729,4673,2017,8,5140539.75
A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,4673,2017,5,43871.63
BCE0FD6F60C1F923D975C15CFE0C8805558768EA417EFC367AF3CA7708BEC8B5,4673,2017,5,45435.48
F5FD00EBBBDAA76A22300CC77AD4F468241746471C486941878A0EC20EE3F0A7,4673,2017,2,9019.11
AB1791DB28AAB3CA37BC83DCCC4352298911D3CAE59331134DD82CA74C9DC015,4673,2017,1,653.84
9A223F33887F80EE1616E19052D7175A6FD49BAA5085C9F873C92F25A624BE41,4673,2017,2,895.08
1487769C24F08BE924D162FF996A8FEA8E2FD0852B0A7C1F22783747B4FB7539,4673,2017,1,718.8
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,4673,2017,11,565874.93
F0619E90D2062599EBAD5E6E73AF00C0FC599557FFB826386375CF94D5A82173,4673,2017,1,1828.53
494441FB26A91DD14C6FB7489525F45A99D4C9B06693ECA2491D88899BD6C561,4673,2017,2,4971.06
BC76FC23DCBEA8126406AF5CF09F1633B2E6667585D4F90885625C9D97489BB2,4673,2017,4,221743.17
DAC48FEFA113C740688511AC63F0914604FEB4CBBCD38EB85E041F905BDC6F23,4673,2017,4,1035778.14
1D699DC306BB8851F3FCC223F2508A68F5BAD44F84D30DBC4ADD6202F0BF7E13,4673,2017,3,62444.46
3DB248094F805E65C4283A5FC5C1A05F1871485D001DB5C92F7E03CD31FDE4BF,4673,2017,9,581527.91
B2D41D2F009AF48CCAF426F737894F82A0D14F6A12224540ECAF1F7712F85175,4673,2017,1,1945.54
664652F9907FB7BF2A44D8B29EE29B8AEAA59D176F7E7FA9A3BFC128632EFE39,4673,2017,6,2534311.59
ADFF18A56167B77F87D8DF548BEF8C5F4AD4A774572E8E8D206E19659C2B9246,4673,2017,9,685014.75
EA1B2625F236F386C8047A4FF05EEFA589BC2737825902CB44BC003C61070512,4673,2017,1,914.2
468F0490706D3529CAA3DCAD2D1AC6F40141372638374CDD5C26AD6C6296E306,4673,2017,1,2271.28
E4104AB6EDEF24D89D330F0F87BFEA02856667139BB3FF783823835C3B43ABA4,4673,2017,7,626131.77
C7FC1747980CDC9D742234B1E2D95EE94AD23675516A523822D9AA6EB5101FDB,4673,2017,1,10000
30F55EC464B5993FE3A30E9CC91F7CA4A0C167800E1705292A9664D61C8A4E5C,4673,2017,4,51552.04
15B6D32B7474232D55C7E18944125467D63B5D7323395C16048F05C429FFCA51,4673,2017,12,794271.9
FDE7D14736FAF36C82A6CB07C0F0C13E0AD3D0052B788D8C0373C70775E73F16,4673,2017,12,731620.38
67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,4673,2017,2,21976.49
72D8E591463462490A541E91194478BD9DE7D9288FFA374691531E86E6295770,4673,2017,3,179477.58
66DCC51088434215A5B77586058D15FA171B4085525EFAABF47D62B9C9ADE3CF,4673,2017,11,619230.05
73ED031C49BD36DBBBBEF19CD0EE82AAF9513911740876CDDFA17FF68FF32D8A,4673,2017,1,1229.54
AABDEE5BC7229D7742B138B8153296792950B948744424057C583A70A6996D7C,4673,2018,13,1582031.71
B2E0D78A7F730C32AF9265FD7637D341F281207F62358847026025605C8611C2,4673,2018,4,7166.24
96BFA5EE90814CBD5C0D8579EF0756BF1C811AF96B52A9B6B50748AC8C9EFEC0,4673,2018,7,17858.66
B188ACCD7D670129BC2B481D43DCBE11145581A8901BA1294B5F7C563EC9DF71,4673,2018,1,690.95
AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,4673,2018,7,281006.27
D82FCA5EB77F34BBE9ECE5724738742F9A62D9FF275E1F76824004CA3EAE2729,4673,2018,11,5432271.55
26447DF141F5D46256F23A2E3F92F38974CB73D026F90B39B34FFF5CE64E1359,4673,2018,16,776998.15
F30E60828DC1B328C8766A07FA03A81E0E21B5D3F5DA1768FE350E6B22B31B97,4673,2018,7,81876.36
BCE0FD6F60C1F923D975C15CFE0C8805558768EA417EFC367AF3CA7708BEC8B5,4673,2018,5,28008.89
BE2465281437D52ED7C2FFB25E1C75F190704B6C37112F9394FB38DD0B54DA5F,4673,2018,5,1163744.72
BC76FC23DCBEA8126406AF5CF09F1633B2E6667585D4F90885625C9D97489BB2,4673,2018,3,127763.1
CBFD677240661AE9E5C65007B862388489F95881073B1F21CC0112B572C42F7C,4673,2018,1,254.28
DAC48FEFA113C740688511AC63F0914604FEB4CBBCD38EB85E041F905BDC6F23,4673,2018,4,1264291.28
B2D41D2F009AF48CCAF426F737894F82A0D14F6A12224540ECAF1F7712F85175,4673,2018,1,3107.37
03C2F8EBEFFAC11E770D85E82485F76642EA0BF2914C018154D0A369C7BF7FAF,4673,2018,9,232726.26
88CD788580104FB68FCE0A0F0583F443D53678EA60679DB3D1917FB9E936363D,4673,2018,3,18590.68
468F0490706D3529CAA3DCAD2D1AC6F40141372638374CDD5C26AD6C6296E306,4673,2018,1,763.04
6EC23B3EE3579AD74BE959F95AA23ADBF90AFD6A108FBA138EA7492BDE454342,4673,2018,1,384.59
E16FA02E243142ED11A22F5D561E0AECA375E8FA5AB686991FF2CFF247D80139,4673,2018,2,1758.91
EE1CC683DC430F9FD34068CC8A9EB02D8B711844ECEB463B526854EAFD885B6D,4673,2018,1,1313.54
67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,4673,2018,3,15684.87
72D8E591463462490A541E91194478BD9DE7D9288FFA374691531E86E6295770,4673,2018,4,129333.3
66DCC51088434215A5B77586058D15FA171B4085525EFAABF47D62B9C9ADE3CF,4673,2018,8,1974727.66
AABDEE5BC7229D7742B138B8153296792950B948744424057C583A70A6996D7C,4673,2019,14,1946546.19
96BFA5EE90814CBD5C0D8579EF0756BF1C811AF96B52A9B6B50748AC8C9EFEC0,4673,2019,6,69063.37
B188ACCD7D670129BC2B481D43DCBE11145581A8901BA1294B5F7C563EC9DF71,4673,2019,1,272.16
26447DF141F5D46256F23A2E3F92F38974CB73D026F90B39B34FFF5CE64E1359,4673,2019,14,794326.11
F30E60828DC1B328C8766A07FA03A81E0E21B5D3F5DA1768FE350E6B22B31B97,4673,2019,6,248610.91
0AFDA5600C5689E10A8202D92A4A682B1FB99F43FD7431989ABF246906DF5C24,4673,2019,1,343.44
BE2465281437D52ED7C2FFB25E1C75F190704B6C37112F9394FB38DD0B54DA5F,4673,2019,6,1300989.98
F0619E90D2062599EBAD5E6E73AF00C0FC599557FFB826386375CF94D5A82173,4673,2019,3,212959.11
494441FB26A91DD14C6FB7489525F45A99D4C9B06693ECA2491D88899BD6C561,4673,2019,1,2010.3
E73499FBECC0CB6673265DCBB14DB6C443A7EF3C84F99944FBE276F01196804E,4673,2019,4,59373.76
CBFD677240661AE9E5C65007B862388489F95881073B1F21CC0112B572C42F7C,4673,2019,1,707.69
DAC48FEFA113C740688511AC63F0914604FEB4CBBCD38EB85E041F905BDC6F23,4673,2019,6,2049424.02
1D699DC306BB8851F3FCC223F2508A68F5BAD44F84D30DBC4ADD6202F0BF7E13,4673,2019,3,117998.19
3DB248094F805E65C4283A5FC5C1A05F1871485D001DB5C92F7E03CD31FDE4BF,4673,2019,10,659190.39
85824767204C92DFB37F36B5D9087A92328BD6A0092228B0AB8B89C227C24614,4673,2019,1,764.01
664652F9907FB7BF2A44D8B29EE29B8AEAA59D176F7E7FA9A3BFC128632EFE39,4673,2019,7,2487811.56
5F38654B8D559290F7091D877D2F5AB22BBD287F5C18610884DFAD6648159F90,4673,2019,3,19106.8
6EC23B3EE3579AD74BE959F95AA23ADBF90AFD6A108FBA138EA7492BDE454342,4673,2019,1,509.94
FF187257819E01D691EAE4C5E3B62B39E0EDA7887226B0329EC42EF3C4BF57F1,4673,2019,2,3476.98
30F55EC464B5993FE3A30E9CC91F7CA4A0C167800E1705292A9664D61C8A4E5C,4673,2019,4,2065.34
176DF2E49029AEFF2D4AA059598518F55A2AF7FFEEBBF2FF6145AD6F7D0BB599,4673,2019,2,11001.67
EE1CC683DC430F9FD34068CC8A9EB02D8B711844ECEB463B526854EAFD885B6D,4673,2019,1,725.08
67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,4673,2019,3,55653.15
66DCC51088434215A5B77586058D15FA171B4085525EFAABF47D62B9C9ADE3CF,4673,2019,14,2077135.05
EE6ACA497853B37174309C44ED66B606A30AABD93A8C1469E8661704D185E18B,4673,2019,2,1401.6
AABDEE5BC7229D7742B138B8153296792950B948744424057C583A70A6996D7C,4673,2020,12,1593873.05
4B54E9A49209923BF914C022F67BB1C86853DA4F6A61BA8E9CC0F99C848DF4F0,4673,2020,1,516.21
ECF570450B05AFC2C4E9F4CC0C4BD4336C0ACBCFF4CC1953ACCA67D2133D7C1C,4673,2020,5,97355.96
96BFA5EE90814CBD5C0D8579EF0756BF1C811AF96B52A9B6B50748AC8C9EFEC0,4673,2020,8,100731.08
AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,4673,2020,7,505673.46
26447DF141F5D46256F23A2E3F92F38974CB73D026F90B39B34FFF5CE64E1359,4673,2020,10,687301.94
F30E60828DC1B328C8766A07FA03A81E0E21B5D3F5DA1768FE350E6B22B31B97,4673,2020,6,419148.75
AB9BC93AC715C1570746009D53868D43617253BF75BEEA5E90D1B6C1747E40DB,4673,2020,1,953.35
4BB7D92E0635954FA4879107C4ECFB0EDB1C1AA90DFA446E26A6CB82B571B592,4673,2020,1,110431.71
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,4673,2020,9,289405.12
F0619E90D2062599EBAD5E6E73AF00C0FC599557FFB826386375CF94D5A82173,4673,2020,4,257691.98
494441FB26A91DD14C6FB7489525F45A99D4C9B06693ECA2491D88899BD6C561,4673,2020,1,1031.86
E73499FBECC0CB6673265DCBB14DB6C443A7EF3C84F99944FBE276F01196804E,4673,2020,4,96633.58
CBFD677240661AE9E5C65007B862388489F95881073B1F21CC0112B572C42F7C,4673,2020,1,1324.88
DAC48FEFA113C740688511AC63F0914604FEB4CBBCD38EB85E041F905BDC6F23,4673,2020,5,1382532.39
8DDFA19D0789D51C2EA5ECEEFA696515AA2C5A7D1C7A2DFD5214B36CE4B07160,4673,2020,2,21147.55
E256DF51ACBB14F77C99AB9B6A6ED09841C95E47F19A6FE51C394076F6467FFD,4673,2020,2,34221.65
1D699DC306BB8851F3FCC223F2508A68F5BAD44F84D30DBC4ADD6202F0BF7E13,4673,2020,3,83330.08
664652F9907FB7BF2A44D8B29EE29B8AEAA59D176F7E7FA9A3BFC128632EFE39,4673,2020,6,2811433.37
5F38654B8D559290F7091D877D2F5AB22BBD287F5C18610884DFAD6648159F90,4673,2020,3,5662.44
F1288D3E0F15068A3D84C9045A5C23EBD0754A46B208127E0F945D82F0EEAA99,4673,2020,1,1200
E16FA02E243142ED11A22F5D561E0AECA375E8FA5AB686991FF2CFF247D80139,4673,2020,2,2683.02
176DF2E49029AEFF2D4AA059598518F55A2AF7FFEEBBF2FF6145AD6F7D0BB599,4673,2020,2,10521.43
15B6D32B7474232D55C7E18944125467D63B5D7323395C16048F05C429FFCA51,4673,2020,11,502084.07
EE1CC683DC430F9FD34068CC8A9EB02D8B711844ECEB463B526854EAFD885B6D,4673,2020,1,1220.83
C9F7E6D81B074FF32F9B043A40B3E182FDEEC08F906C819A7A41E4E89EE6F9BF,4673,2020,2,5445.01
67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,4673,2020,1,49265.99
66DCC51088434215A5B77586058D15FA171B4085525EFAABF47D62B9C9ADE3CF,4673,2020,10,2139334.72
9B43410201CE09CB26C572270E1B2418216ACA95142E50069DE00EC17DD07189,4673,2020,2,29173.31
B97416C0C670A85FA65EC0A372FFA1AC266DCF60BFB53F2B8456BC9411D1EFBC,4673,2020,1,3575.56
AABDEE5BC7229D7742B138B8153296792950B948744424057C583A70A6996D7C,4673,2021,4,482514.98
96BFA5EE90814CBD5C0D8579EF0756BF1C811AF96B52A9B6B50748AC8C9EFEC0,4673,2021,11,48860.66
AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,4673,2021,5,716488.22
26447DF141F5D46256F23A2E3F92F38974CB73D026F90B39B34FFF5CE64E1359,4673,2021,12,523687.41
AB9BC93AC715C1570746009D53868D43617253BF75BEEA5E90D1B6C1747E40DB,4673,2021,1,1340.4
4BB7D92E0635954FA4879107C4ECFB0EDB1C1AA90DFA446E26A6CB82B571B592,4673,2021,1,102368.65
25CE8A50D359841FDD4DC7531B3562F57BB43B3ADBE436B67EB54FC4132C8DAB,4673,2021,6,70401.99
FEEB72045B9C8E1D1E438797096A98DC8041A48A1AE7399FE650621711D8BAB3,4673,2021,2,2463.11
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,4673,2021,10,330460.3
F0619E90D2062599EBAD5E6E73AF00C0FC599557FFB826386375CF94D5A82173,4673,2021,3,248167.74
CBFD677240661AE9E5C65007B862388489F95881073B1F21CC0112B572C42F7C,4673,2021,1,1788.48
DAC48FEFA113C740688511AC63F0914604FEB4CBBCD38EB85E041F905BDC6F23,4673,2021,6,1625151.76
E256DF51ACBB14F77C99AB9B6A6ED09841C95E47F19A6FE51C394076F6467FFD,4673,2021,2,39659.38
1D699DC306BB8851F3FCC223F2508A68F5BAD44F84D30DBC4ADD6202F0BF7E13,4673,2021,3,72001.76
B2D41D2F009AF48CCAF426F737894F82A0D14F6A12224540ECAF1F7712F85175,4673,2021,1,1028.69
223D2AECAD2CD00AD23783710464919AA9E48EA4F456E479BC0C0EEAD04E8F17,4673,2021,2,50852.85
5F38654B8D559290F7091D877D2F5AB22BBD287F5C18610884DFAD6648159F90,4673,2021,2,1500
F1288D3E0F15068A3D84C9045A5C23EBD0754A46B208127E0F945D82F0EEAA99,4673,2021,1,4712.1
E16FA02E243142ED11A22F5D561E0AECA375E8FA5AB686991FF2CFF247D80139,4673,2021,1,916.88
5F1D42521DC60618D75D2665FD4DF51DEF1A07E89A2E5B008732B54571651A44,4673,2021,4,36657.72
67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,4673,2021,2,40733.64
66DCC51088434215A5B77586058D15FA171B4085525EFAABF47D62B9C9ADE3CF,4673,2021,7,753509.39
6681A349DA0A2DBAB933E7C5619FEB226F531EBB76B80947D3E0347503BD0676,4673,2021,1,2226.75
AABDEE5BC7229D7742B138B8153296792950B948744424057C583A70A6996D7C,4673,2022,9,121634347
258F5988E3F80F9BF6778DB7E1DC36E33A99B8DBBACA10D1431ACAFDD5AEDD70,4673,2022,6,3030443
B2E0D78A7F730C32AF9265FD7637D341F281207F62358847026025605C8611C2,4673,2022,3,156701
96BFA5EE90814CBD5C0D8579EF0756BF1C811AF96B52A9B6B50748AC8C9EFEC0,4673,2022,9,6652272.34264526
6DF6FD750AA2D67C2FB15D06A63C0321D1BBE5A3AB2AF038C453EFD0BDD605CD,4673,2022,6,10896168.5
26447DF141F5D46256F23A2E3F92F38974CB73D026F90B39B34FFF5CE64E1359,4673,2022,11,69003019.25
FCD37ABB3691F4DF160B7FB2E94F9BC0F09B83F30421EB3B4A5079DB3667E4F5,4673,2022,1,1493.71008503742
82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,4673,2022,2,500
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,4673,2022,10,38890699.055313
F0619E90D2062599EBAD5E6E73AF00C0FC599557FFB826386375CF94D5A82173,4673,2022,3,39254525
1DE6B567F3CBE927C0F65E41ACDDEBDEC239113598F9E4023791675633AF5C3F,4673,2022,8,44549234.3689623
E73499FBECC0CB6673265DCBB14DB6C443A7EF3C84F99944FBE276F01196804E,4673,2022,4,4200633.1581207
CBFD677240661AE9E5C65007B862388489F95881073B1F21CC0112B572C42F7C,4673,2022,1,125184
DAC48FEFA113C740688511AC63F0914604FEB4CBBCD38EB85E041F905BDC6F23,4673,2022,4,136999722
E256DF51ACBB14F77C99AB9B6A6ED09841C95E47F19A6FE51C394076F6467FFD,4673,2022,3,5439319
1D699DC306BB8851F3FCC223F2508A68F5BAD44F84D30DBC4ADD6202F0BF7E13,4673,2022,2,6844332
26322413EBFF195CDAE47DB45BA0D08A1E1E9F3EA1BA87D3EC2D6E4E65D7AFC1,4673,2022,6,37058511.0875441
C3A2D67284F0CA984338C5420DBA1E4D10791D36F325A56F435A71117DD64069,4673,2022,1,773.637805679107
D24CFD4E4D07CA02994732D641C177D71F3ABA14D8EBD52CB9EAC7C559942972,4673,2022,8,10158012.9100675
664652F9907FB7BF2A44D8B29EE29B8AEAA59D176F7E7FA9A3BFC128632EFE39,4673,2022,6,17097080.8178857
4FD0B0C245F85EF423E5DCDF9CC8D1774DFED9563D1C3DC3D9B2BC6B70051F51,4673,2022,2,2555904
03C2F8EBEFFAC11E770D85E82485F76642EA0BF2914C018154D0A369C7BF7FAF,4673,2022,9,15444216
223D2AECAD2CD00AD23783710464919AA9E48EA4F456E479BC0C0EEAD04E8F17,4673,2022,2,19115110
5F38654B8D559290F7091D877D2F5AB22BBD287F5C18610884DFAD6648159F90,4673,2022,3,555600
E16FA02E243142ED11A22F5D561E0AECA375E8FA5AB686991FF2CFF247D80139,4673,2022,2,346973.672760521
23A44A3C7870D144A2C1D0663A3CBE193D54D15646FDA23BEDBA344C8B64D6FB,4673,2022,1,250
30F55EC464B5993FE3A30E9CC91F7CA4A0C167800E1705292A9664D61C8A4E5C,4673,2022,5,981406.641719311
176DF2E49029AEFF2D4AA059598518F55A2AF7FFEEBBF2FF6145AD6F7D0BB599,4673,2022,4,818150.219562858
90C9F81CB0FB2D133BA847C194412061657E084F532F0B819156925A48CCEDE4,4673,2022,5,1298171.85653629
67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,4673,2022,3,4089977
816D959E3B13F5BB2A8E380012AFF472FB512CB583C11B8725D3FC1FFCC30337,4673,2022,2,500
66DCC51088434215A5B77586058D15FA171B4085525EFAABF47D62B9C9ADE3CF,4673,2022,9,28415431.7468491
3E21051495DA3AD16050D13202F1112327DC0812424E67981728F53A859165AA,4673,2022,1,250
02F0BFEDEC9E92948071739F77D2CB6ABA96BFDA7163F2D7B8A21E5A354BF755,4673,2005,4,4796.20004272461
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,4673,2005,2,5125042.12988281
02F0BFEDEC9E92948071739F77D2CB6ABA96BFDA7163F2D7B8A21E5A354BF755,4673,2006,2,6230.66003417969
