buyer,top_supplier,version,seller_nace4d,omega,num_spend,sum_buyer_tc,n_yr_tc,x_buyertotal,shock_buyertotal
70B71A7B2820CB01DF642AE46DADD33CF6B38827901B74C77E35D184F2B399F8,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,66564.98046875,89115645,2,0.000746950554739855,1.71169848766416e-07
70FE32E6D4C290D05B9D2182667C39C6B9FE3FE1D7631D861FA3E0AAAF1DA222,70FE32E6D4C290D05B9D2182667C39C6B9FE3FE1D7631D861FA3E0AAAF1DA222,treat_2008,1031,1.16678324526613e-05,9460.52026367187,46795324,2,0.000202168068409397,2.35886314947901e-09
7377A1DCBC87F5E28F2563A4F72835A4C3FB9C436AE288E420C188779E4AFD9B,AFCA27A1F1BB2F7C605C4B1753142D734EB685C1A44B33B33D43D3893BB18C10,treat_2008,2014,3.93079763820856e-05,873040.4375,348198144,1,0.00250730927933952,9.85572539348621e-08
78EFD077D19A87B47B806EB9E8A7D4236FAE9529E54ACBCEA5796C58A3D977FC,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,3104672.125,132712467,2,0.0233939749232452,5.36092131433225e-06
79A1AA5252E74E386BDCF578DD03C7B2A6904C646174C68C6089112586F05097,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,treat_2008,2014,8.25574858824201e-06,49627.3505859375,99510455,2,0.000498714939911967,4.11726516111342e-09
7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,93E844FE1AC70363ACC25C875A81A3C2EE7ED2364EA24705F5D877FBB5C4CEE8,treat_2008,1041,2.89286490879049e-06,3657067,590497633,2,0.00619319501997055,1.79160765465688e-08
7C0333AE08168E97C1DD68D98B8051A5C5C90D18245B4988A49F08062BC40274,8AD8CD6E2A5082CF7EE48D06DBC38617A85AA8D5CA2A7DAF9CAA2192C4E300C7,treat_2008,2016,8.45930826520688e-05,14920.3701171875,126949977,2,0.000117529522019429,9.9421845702477e-09
7C0333AE08168E97C1DD68D98B8051A5C5C90D18245B4988A49F08062BC40274,AFCA27A1F1BB2F7C605C4B1753142D734EB685C1A44B33B33D43D3893BB18C10,treat_2008,2014,3.93079763820856e-05,42870.390625,126949977,2,0.000337695142906564,1.32741127017162e-08
7C817AFC7C6D0E08FD60CF015FEFF91954B125FD48E134DE10C90551BDC14D12,E15582B9AB23421C96A3E8F86987DAE811BD8A7A46B8341D86FE2619E9649579,treat_2008,2313,2.18075230565461e-06,1100,448419365,2,2.45306087528133e-06,5.34951815968088e-12
7EFE1CA1294EB0C59D7BA332E4CA3CC2CCB59DF64A4442FBEBD39510E314C4EB,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,21957.5595703125,22857379,2,0.000960633306658322,2.20137004755227e-07
7EFE7AC47DF7A0E69E1E4909A7C14C4BEF034F82D4F05F3C3F42A2942791E0CA,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,9293359,1381358448,2,0.00672769548950556,1.54170662593085e-06
7EFE7AC47DF7A0E69E1E4909A7C14C4BEF034F82D4F05F3C3F42A2942791E0CA,7EFE7AC47DF7A0E69E1E4909A7C14C4BEF034F82D4F05F3C3F42A2942791E0CA,treat_2008,2311,6.72193376993775e-05,663965.5,1381358448,2,0.000480661265699227,3.23097319380466e-08
81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,treat_2008,2351,3.82449630403523e-05,146050.060546875,177786375,2,0.000821491863743074,3.1417925966804e-08
81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,52CC2CBF9E3CAAF0F57404F3B203CA71D00EDB7723E195AE8A8947ADA5C06C9A,treat_2008,4211,0.000432901544261535,10810.6101074219,177786375,2,6.08067412782441e-05,2.63233322008635e-08
81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,treat_2008,4673,0.000142952612818147,108957.816162109,177786375,2,0.000612858078478226,8.76096636051714e-08
82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,treat_2008,1105,3.86397618937294e-05,20414.490234375,121869281,2,0.000167511370107903,6.47259945546174e-09
82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,E15582B9AB23421C96A3E8F86987DAE811BD8A7A46B8341D86FE2619E9649579,treat_2008,2313,2.18075230565461e-06,278258.6875,121869281,2,0.0022832553471781,4.97921436275685e-09
83EF4B50AC15D4BECE9C97DA8BECD2A6FAAC7049AAE59F893F2577B461792A16,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,77053258,5054765848,2,0.0152436849335934,3.49321548550802e-06
876978BC4151C1DB54BE1D34705B6F021461037AB3941E1E61C579AB8066A28B,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,172456576,1003895183,2,0.171787432513261,3.93664997725407e-05
87E5B03AE2F26F8B96AB3C88B2131DACA236CEB32040FDCDA46B83175621CD78,52CC2CBF9E3CAAF0F57404F3B203CA71D00EDB7723E195AE8A8947ADA5C06C9A,treat_2008,4211,0.000432901544261535,9022.48022460937,48202824,2,0.000187177419825224,8.10293940932291e-08
87E5B03AE2F26F8B96AB3C88B2131DACA236CEB32040FDCDA46B83175621CD78,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,treat_2008,4673,0.000142952612818147,184570.16998291,48202824,2,0.00382903229866595,5.47370171659373e-07
8AAE986819CEAEE2C7B6BA8C06577110220ADF9EBD9553DF0CB6A8323601F0F0,8E3D3FC7191560A9E4D5B211FC45FE512AA082410BBB6BCCBDAA72758D07EDDA,treat_2008,2120,1.44762901319485e-06,7500,435407802,2,1.72252310719963e-05,2.49357442588072e-11
8AD8CD6E2A5082CF7EE48D06DBC38617A85AA8D5CA2A7DAF9CAA2192C4E300C7,CC65917C7CF2644290617174C31B7E8C05CA4EEDE602B3AA5F2FD2587CA1468C,treat_2008,2014,0.000148570594989111,23557597,134644579,2,0.174961347682627,2.59941115253047e-05
8E1065A4366E4DCC801CAD0AEF33C626BDA7BB2AD9FEDFC7BC8FC871397408D0,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,11687.9501953125,44879142,2,0.000260431676597394,5.9680055680105e-08
8E3D3FC7191560A9E4D5B211FC45FE512AA082410BBB6BCCBDAA72758D07EDDA,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,15724719,2468864583,2,0.00636921081386018,1.45955692093911e-06
923AD021F4125D5E1BC4327D7C4785003665BA3B0591D5AEF361396C29D51D85,AFCA27A1F1BB2F7C605C4B1753142D734EB685C1A44B33B33D43D3893BB18C10,treat_2008,2014,3.93079763820856e-05,7475.85986328125,664926396,2,1.12431389523018e-05,4.41945040397586e-10
93E844FE1AC70363ACC25C875A81A3C2EE7ED2364EA24705F5D877FBB5C4CEE8,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,5367810,1897081327,2,0.0028295096913365,6.48405363481997e-07
93E844FE1AC70363ACC25C875A81A3C2EE7ED2364EA24705F5D877FBB5C4CEE8,93E844FE1AC70363ACC25C875A81A3C2EE7ED2364EA24705F5D877FBB5C4CEE8,treat_2008,1041,2.89286490879049e-06,4401568,1897081327,2,0.00232017886495174,6.71196402053624e-09
94AA8780EDF7C6601FC9A421CA049D492BE515A0AD5E5347CC20F6C159658BA5,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,6653.22973632813,153338621,2,4.33891324503833e-05,9.94297573314567e-09
94EB372F799E991E19BD6837EB1414CF0E4BD897D42C4FFA85E8C6E16270884B,1CA094B752178A00D0DAB81D2B57AF833D16221A5E9AC38167100BC586216614,treat_2008,1393,2.18514836381663e-08,194077.859375,60952986,2,0.00318405827361764,6.95763972689238e-11
96BFA5EE90814CBD5C0D8579EF0756BF1C811AF96B52A9B6B50748AC8C9EFEC0,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,16484.7995605469,408235006,2,4.03806614284981e-05,9.25355991229045e-09
989687D7C007FB8940E148269BD1C2F48876FB0953B2047A8DE0CCFC6D7F6980,52CC2CBF9E3CAAF0F57404F3B203CA71D00EDB7723E195AE8A8947ADA5C06C9A,treat_2008,4211,0.000432901544261535,2578.96997070313,4354233,2,0.00059229030019825,2.5640338560695e-07
98D40171626E4891E0DA4169847D69BF4819BBB41580F318AB2052803110ADCB,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,treat_2008,2351,3.82449630403523e-05,282432.1875,64635954,2,0.00436958333592477,1.67114553184182e-07
9C8EB20FA52DF76154FE015473D15DCDE8EF3F6EB34E0168A4464DFB4B0E7BD0,AFCA27A1F1BB2F7C605C4B1753142D734EB685C1A44B33B33D43D3893BB18C10,treat_2008,2014,3.93079763820856e-05,2319348.4375,3424119283,2,0.000677356203393689,2.66255016452583e-08
A183E58FD6E9210A769556E997400F5AB2F8747CA368592DCFB4BB8B7CB10859,F528BEC475BD1E0F79259B2E943C62A8B2D1382032F6DDF19F90EDF27B4E278A,treat_2008,2352,3.47441270450376e-05,52677966.5,119618741,2,0.440382218201076,1.53006957375537e-05
A1E9FE762ACC4DE886908DD38F550AAC93E153911553A0EE13701CA7E35CD778,70FE32E6D4C290D05B9D2182667C39C6B9FE3FE1D7631D861FA3E0AAAF1DA222,treat_2008,1031,1.16678324526613e-05,6689377,327911712,2,0.0203999331381003,2.38023001900847e-07
A20718A1C5EDE23DDA5E6320129C83E1683DE48F1D318858856BE325EEE823C1,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,treat_2008,2351,3.82449630403523e-05,173213.921875,135495830,2,0.00127837086849831,4.88912466175811e-08
A2A544E19C2E3E42DD208F4C4E581A6ACE508B14BC2C9A1D5B9931D8BAE858C1,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,7613216,802327506,2,0.0094889131222182,2.17446230380459e-06
A2D0C13790C3E409C825E25214303B2E0AB0A1071E3E1997C5F73FCE2D5E2BDC,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,treat_2008,1105,3.86397618937294e-05,83675.76171875,1585940408,2,5.27609746852165e-05,2.03867149911785e-09
A2D0C13790C3E409C825E25214303B2E0AB0A1071E3E1997C5F73FCE2D5E2BDC,E30B927536F61331175A68BC7A08D889C65901DBE6824FE8ED84680AF71FAB48,treat_2008,1051,6.54164203332758e-06,1827.97998046875,1585940408,2,1.1526158052647e-06,7.53999999999729e-12
A3EEA90520023A1349E958E99956592B4CDBDA90F3C04CFD8AE2C2B9C48DDCCE,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,8248573.25,296195318,2,0.0278484255108989,6.38169521775576e-06
A41BF7F003E7DDE1CCCF24061DBAE5F6B0F0C68A2EA27A4B9A4C848EF2C1A7BC,1CA094B752178A00D0DAB81D2B57AF833D16221A5E9AC38167100BC586216614,treat_2008,1393,2.18514836381663e-08,132579.734375,1166965,1,0.113610720437202,2.48256279875382e-09
A7E4D6C8E4978F81C59A9CE76EFE1AB662AA0F95691E0D49AD6026B12053E721,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,5720732.25,771148581,2,0.00741845656070785,1.70000019347845e-06
A867D7F1BC4AB6DD60078ED60C319E413BC789870B5BF7E1BEF246C6D203F512,DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,treat_2008,2229,1.06124295585041e-06,17655.609375,37868306,2,0.00046623710537778,4.94790843838254e-10
A917DF5AF099BA7EE6EB68360D5EBF6E85FACB8366D2BCDA656653F34B9EC406,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,660,262504933,2,2.51423846575866e-06,5.76158375163801e-10
AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,5F38654B8D559290F7091D877D2F5AB22BBD287F5C18610884DFAD6648159F90,treat_2008,2314,1.93483990171189e-05,5597.97021484375,33042120,2,0.000169419220523494,3.27799067985782e-09
AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,treat_2008,4673,0.000142952612818147,41118.16015625,33042120,2,0.00124441652521842,1.77892593714052e-07
ACB0AE831AC9F6834E294B6556EEFFF48E4CCD6162BA34659A3FAFA6C0110113,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,treat_2008,1105,3.86397618937294e-05,26928.0899658203,383222507,2,7.02675064067161e-05,2.71511971642162e-09
ADFF18A56167B77F87D8DF548BEF8C5F4AD4A774572E8E8D206E19659C2B9246,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,treat_2008,2351,3.82449630403523e-05,207516.95703125,89267379,2,0.00232466730126859,8.89068150181326e-08
ADFF18A56167B77F87D8DF548BEF8C5F4AD4A774572E8E8D206E19659C2B9246,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,treat_2008,4673,0.000142952612818147,53894.3984375,89267379,2,0.00060374124390389,8.63063882821393e-08
AFCA27A1F1BB2F7C605C4B1753142D734EB685C1A44B33B33D43D3893BB18C10,AFCA27A1F1BB2F7C605C4B1753142D734EB685C1A44B33B33D43D3893BB18C10,treat_2008,2014,3.93079763820856e-05,4428291.25,1473772128,2,0.00300473266244319,1.18109960529798e-07
B2E0D78A7F730C32AF9265FD7637D341F281207F62358847026025605C8611C2,7EFE7AC47DF7A0E69E1E4909A7C14C4BEF034F82D4F05F3C3F42A2942791E0CA,treat_2008,2311,6.72193376993775e-05,1517483.984375,345658264,2,0.00439012788762661,2.95101489021828e-07
B3E0FD522207C8C5AEA81FC57D6965D5D991ADD89876A1705055DD7AAB7EEFC7,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,treat_2008,2351,3.82449630403523e-05,50210.8203125,227494601,2,0.000220712140383938,8.44112765154076e-09
B3E0FD522207C8C5AEA81FC57D6965D5D991ADD89876A1705055DD7AAB7EEFC7,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,2268349.25,227494601,2,0.00997100256458394,2.28493705533667e-06
B4C4FB76B4C0C51C1F666DDD4282AC3319B78F3D6ADFE541D655917092CFBEE2,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,treat_2008,1105,3.86397618937294e-05,12051.0600585938,617458767,2,1.95171899771467e-05,7.5413957355163e-10
B6179817296244987F2DF26EF3F27C68BDC3F5EBE9545586102E06FE2A2E3688,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,4675168.5,515425063,2,0.00907051060495287,2.07858193374618e-06
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,1CB37AB74478F9C217EFCFDA2843A640F506101BDE944EFD19E87241396C4A1C,treat_2008,1107,3.1407618166918e-07,89650848,8938920540,2,0.0100292700442776,3.14995484043581e-09
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,treat_2008,1105,3.86397618937294e-05,5643038.5,8938920540,2,0.000631288585097994,2.43928406144158e-08
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,E30B927536F61331175A68BC7A08D889C65901DBE6824FE8ED84680AF71FAB48,treat_2008,1051,6.54164203332758e-06,714384.84375,8938920540,2,7.99184689642627e-05,5.22798015815806e-10
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,EA1B2625F236F386C8047A4FF05EEFA589BC2737825902CB44BC003C61070512,treat_2008,1039,2.27170419453091e-05,4974297.25,8938920540,2,0.000556476280076655,1.26414949960709e-08
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,treat_2008,2351,3.82449630403523e-05,53436.48046875,355232261,2,0.000150426879355842,5.75307044123971e-09
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,34976040,355232261,2,0.0984596384955025,2.25628340777399e-05
B95A8BE96B22E6B92456B1D18400E95C26670C8E0820035E5A842162D7CD3788,1CA094B752178A00D0DAB81D2B57AF833D16221A5E9AC38167100BC586216614,treat_2008,1393,2.18514836381663e-08,87144.7265625,839459897,2,0.000103810470129581,2.2684127895069e-12
B95A8BE96B22E6B92456B1D18400E95C26670C8E0820035E5A842162D7CD3788,DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,treat_2008,2229,1.06124295585041e-06,20664.119140625,839459897,2,2.4615969404224e-05,2.61235241316619e-11
BD5734795A3424031D5325971805923C039AA6DA2630EEAE708EE682374F85B4,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,4519296.5,233346936,2,0.0193672845140765,4.43817216582051e-06
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,treat_2008,2351,3.82449630403523e-05,40184.791015625,130505216,2,0.000307917125822963,1.17762790965907e-08
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,52CC2CBF9E3CAAF0F57404F3B203CA71D00EDB7723E195AE8A8947ADA5C06C9A,treat_2008,4211,0.000432901544261535,1948.16003417969,130505216,2,1.49278327249364e-05,6.46228183910283e-09
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,treat_2008,4673,0.000142952612818147,70258.9765625,130505216,2,0.000538361444208483,7.69601750901537e-08
C068D23809784D82300982841EAB8C48BB546AF280BD2ED515A2B291123377A1,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,3715175.75,95019280,2,0.0390991780825955,8.95989748828807e-06
C06D33D9350C937D9CD212560266BBF2E5523EA1FCADF90243922D09F4E9C316,7C45D5C36EEA033EE8C487408E9428CBEC67A338A6F94919C4AF35C8C8405829,treat_2008,1320,3.84489142781168e-08,4485,518474896,2,8.65037060540729e-06,3.32597357881246e-13
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,14600.599609375,3475957564,2,4.20045392975776e-06,9.62568485081771e-10
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,52CC2CBF9E3CAAF0F57404F3B203CA71D00EDB7723E195AE8A8947ADA5C06C9A,treat_2008,4211,0.000432901544261535,780.989990234375,3475957564,2,2.2468340762355e-07,9.72657941301789e-11
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,treat_2008,2351,3.82449630403523e-05,9247.61999511719,148012655,2,6.24785765454798e-05,2.3894908507957e-09
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,52CC2CBF9E3CAAF0F57404F3B203CA71D00EDB7723E195AE8A8947ADA5C06C9A,treat_2008,4211,0.000432901544261535,14939.830078125,148012655,2,0.000100936167100881,4.36954226098116e-08
C2440D20454644429C9E954191766BD21C6FDE2A52F9446D49483B37F66AD119,06293F6EE72354A5EEC27E3925EA2F31420BC3BF0D984801512A4FB156358E10,treat_2008,3030,5.37187733197032e-07,9290,1145931255,2,8.10694355308426e-06,4.35495063043762e-12
C2440D20454644429C9E954191766BD21C6FDE2A52F9446D49483B37F66AD119,AFCA27A1F1BB2F7C605C4B1753142D734EB685C1A44B33B33D43D3893BB18C10,treat_2008,2014,3.93079763820856e-05,8177,1145931255,2,7.13568110156835e-06,2.80489184210543e-10
C4F606904026E86DAACB847D0D96B50C0ECFC7B858E2B2509602AD8DA11C474E,78D0718F83A208A556F0A97F775B3ECF9A5B4C0FCB53B7DD3C4E1E221D7D9295,treat_2008,1083,4.47201686812532e-05,135240,53778164,2,0.00251477532777058,1.12461176853354e-07
C783027837319E3C8845706B064F581E7067FCAF72473EE7FB02BA67E08AA8CC,1CA094B752178A00D0DAB81D2B57AF833D16221A5E9AC38167100BC586216614,treat_2008,1393,2.18514836381663e-08,50763.1997070313,410055005,2,0.00012379607391216,2.7051278835608e-12
C9210078CEE580FDD0812518371FC8B5E11A493EF54D24394419069892A286C3,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,45312624,1279680074,2,0.0354093377873445,8.11434030742448e-06
C9CB114272BE6A6D353B4BBF5E23690A3DEE82224803FCB6AB9B9A55EE343AA6,7EFE7AC47DF7A0E69E1E4909A7C14C4BEF034F82D4F05F3C3F42A2942791E0CA,treat_2008,2311,6.72193376993775e-05,722868.0625,9460684,2,0.0764075898212011,5.13606758298684e-06
CA0C911B1A1F75C058342897D52EE9DDCCCD1907FD39F8425E09C607AA918392,7C45D5C36EEA033EE8C487408E9428CBEC67A338A6F94919C4AF35C8C8405829,treat_2008,1320,3.84489142781168e-08,11080.490234375,7250089,2,0.0015283247191,5.87624261138028e-11
CBFD677240661AE9E5C65007B862388489F95881073B1F21CC0112B572C42F7C,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,5351440.25,203616444,2,0.0262819649772491,6.02272793278363e-06
CC17A49A3D2D52F3D8C1CEB869CCA5096C549CFAE3A0D6CB09EA694C2F81F81F,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,treat_2008,2351,3.82449630403523e-05,32296.369140625,25994142,2,0.00124244797695669,4.75173769582692e-08
CC65917C7CF2644290617174C31B7E8C05CA4EEDE602B3AA5F2FD2587CA1468C,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,44335374,282512162,2,0.156932620833506,3.59623977840727e-05
CC65917C7CF2644290617174C31B7E8C05CA4EEDE602B3AA5F2FD2587CA1468C,CC65917C7CF2644290617174C31B7E8C05CA4EEDE602B3AA5F2FD2587CA1468C,treat_2008,2014,0.000148570594989111,2376.60009765625,282512162,2,8.41238154432534e-06,1.24983253131583e-09
CCB5EA9562B416C6ED6C01741084ED901E8D2DB7C6696C385FC9D2118B26A43E,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,1851383,381876799,2,0.0048481159495631,1.11098555134989e-06
CCB5EA9562B416C6ED6C01741084ED901E8D2DB7C6696C385FC9D2118B26A43E,DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,treat_2008,2229,1.06124295585041e-06,73310,381876799,2,0.000191972909042846,2.03729897435831e-10
CD862FFAF195F06877AE4815D81FDFFCB454147B4CAB0C53BD6FD33F3D619DF1,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,805.88998413086,321993125,2,2.50281736335476e-06,5.73541135831403e-10
CDB2071E463BADC97EA21812D5D2156B3D0E6D05E9D107EFFBD8EE26C363C39E,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2008,3511,0.000229158205560246,1725,505783078,2,3.41055301181903e-06,7.81556208156542e-10
CF7DA54A2F5395AFC836CC1EAA35068820907CE5CD0E61F6C747FEB86128AFE2,7C45D5C36EEA033EE8C487408E9428CBEC67A338A6F94919C4AF35C8C8405829,treat_2008,1320,3.84489142781168e-08,10625,195217469,2,5.442648167926e-05,2.09263912854536e-12
D192DDE8580A23934849226460762419C2A29C026445388AEC31D2F6CFE1DEE5,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,treat_2008,1105,3.86397618937294e-05,20773.9404296875,20107332,2,0.0010331525052497,3.99207668027585e-08
D24CFD4E4D07CA02994732D641C177D71F3ABA14D8EBD52CB9EAC7C559942972,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,treat_2008,4673,0.000142952612818147,46377.94921875,8537468,2,0.00543228381280609,7.76559164610357e-07
D2E36629C57DE7C3DE50105733271BC0699A14DC45E956E39883988835BB92F2,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,treat_2008,2351,3.82449630403523e-05,73029.046875,112658916,2,0.000648231400300354,2.47915859460829e-08
D3B615A03010104B09E4C88B29B0A80A823664C2897B33D069EBA714719DF84B,E30B927536F61331175A68BC7A08D889C65901DBE6824FE8ED84680AF71FAB48,treat_2008,1051,6.54164203332758e-06,957963.71875,79979152,2,0.0119776678646205,7.83536155644386e-08
D4226E8E76E93ACBF5668C753A6CB409F8D7B2C8085F0AB7B23600B91AA57881,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,treat_2008,2014,8.25574858824201e-06,46276.6015625,32747620,2,0.00141312869645183,1.16664352407365e-08
D4D2E1C06944A9D89BF42D277B9FA290B4D68A873FB82943562B733E4FDD2FB9,52CC2CBF9E3CAAF0F57404F3B203CA71D00EDB7723E195AE8A8947ADA5C06C9A,treat_2008,4211,0.000432901544261535,260.850006103516,157742845,2,1.65364081079884e-06,7.15863660648714e-10
D58518D29BDB13652ED33A3F9A10394D7D047FEDBC30A1F05F7C08D082F2E72A,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,treat_2008,2014,8.25574858824201e-06,31384.140625,243241488,2,0.000129024620277771,1.06519482670667e-09
