cn8,hs2,hs4,hs6,is_ets,is_cbam,is_regulated,exists_2014
28052100,28,2805,280521,TRUE,FALSE,TRUE,FALSE
28052200,28,2805,280522,TRUE,FALSE,TRUE,FALSE
28053010,28,2805,280530,TRUE,FALSE,TRUE,TRUE
28053020,28,2805,280530,TRUE,FALSE,TRUE,FALSE
28053030,28,2805,280530,TRUE,FALSE,TRUE,FALSE
28053040,28,2805,280530,TRUE,FALSE,TRUE,FALSE
28053080,28,2805,280530,TRUE,FALSE,TRUE,FALSE
28053090,28,2805,280530,TRUE,FALSE,TRUE,TRUE
28054010,28,2805,280540,TRUE,FALSE,TRUE,TRUE
28054090,28,2805,280540,TRUE,FALSE,TRUE,TRUE
28061000,28,2806,280610,TRUE,FALSE,TRUE,TRUE
28062000,28,2806,280620,TRUE,FALSE,TRUE,TRUE
28070000,28,2807,280700,TRUE,FALSE,TRUE,TRUE
28070010,28,2807,280700,TRUE,FALSE,TRUE,FALSE
28070090,28,2807,280700,TRUE,FALSE,TRUE,FALSE
28080000,28,2808,280800,TRUE,TRUE,TRUE,TRUE
28091000,28,2809,280910,TRUE,FALSE,TRUE,TRUE
28092000,28,2809,280920,TRUE,FALSE,TRUE,TRUE
28100000,28,2810,281000,TRUE,FALSE,TRUE,FALSE
28100010,28,2810,281000,TRUE,FALSE,TRUE,TRUE
28100090,28,2810,281000,TRUE,FALSE,TRUE,TRUE
28111100,28,2811,281111,TRUE,FALSE,TRUE,TRUE
28111200,28,2811,281112,TRUE,FALSE,TRUE,FALSE
28111910,28,2811,281119,TRUE,FALSE,TRUE,TRUE
28111920,28,2811,281119,TRUE,FALSE,TRUE,TRUE
28111980,28,2811,281119,TRUE,FALSE,TRUE,TRUE
28111990,28,2811,281119,TRUE,FALSE,TRUE,FALSE
28112100,28,2811,281121,TRUE,FALSE,TRUE,TRUE
28112200,28,2811,281122,TRUE,FALSE,TRUE,TRUE
28112300,28,2811,281123,TRUE,FALSE,TRUE,FALSE
28112905,28,2811,281129,TRUE,FALSE,TRUE,TRUE
28112910,28,2811,281129,TRUE,FALSE,TRUE,TRUE
28112930,28,2811,281129,TRUE,FALSE,TRUE,TRUE
28112990,28,2811,281129,TRUE,FALSE,TRUE,TRUE
28121011,28,2812,281210,TRUE,FALSE,TRUE,TRUE
28121015,28,2812,281210,TRUE,FALSE,TRUE,TRUE
28121016,28,2812,281210,TRUE,FALSE,TRUE,TRUE
28121018,28,2812,281210,TRUE,FALSE,TRUE,TRUE
28121019,28,2812,281210,TRUE,FALSE,TRUE,FALSE
28121090,28,2812,281210,TRUE,FALSE,TRUE,FALSE
28121091,28,2812,281210,TRUE,FALSE,TRUE,TRUE
28121093,28,2812,281210,TRUE,FALSE,TRUE,TRUE
28121094,28,2812,281210,TRUE,FALSE,TRUE,TRUE
28121095,28,2812,281210,TRUE,FALSE,TRUE,TRUE
28121099,28,2812,281210,TRUE,FALSE,TRUE,TRUE
28121100,28,2812,281211,TRUE,FALSE,TRUE,FALSE
28121200,28,2812,281212,TRUE,FALSE,TRUE,FALSE
28121300,28,2812,281213,TRUE,FALSE,TRUE,FALSE
28121400,28,2812,281214,TRUE,FALSE,TRUE,FALSE
28121500,28,2812,281215,TRUE,FALSE,TRUE,FALSE
28121600,28,2812,281216,TRUE,FALSE,TRUE,FALSE
28121700,28,2812,281217,TRUE,FALSE,TRUE,FALSE
28121910,28,2812,281219,TRUE,FALSE,TRUE,FALSE
28121990,28,2812,281219,TRUE,FALSE,TRUE,FALSE
28129000,28,2812,281290,TRUE,FALSE,TRUE,TRUE
28131000,28,2813,281310,TRUE,FALSE,TRUE,TRUE
28139010,28,2813,281390,TRUE,FALSE,TRUE,TRUE
28139090,28,2813,281390,TRUE,FALSE,TRUE,TRUE
28141000,28,2814,281410,TRUE,TRUE,TRUE,TRUE
28142000,28,2814,281420,TRUE,TRUE,TRUE,TRUE
28151100,28,2815,281511,TRUE,FALSE,TRUE,TRUE
28151200,28,2815,281512,TRUE,FALSE,TRUE,TRUE
28152000,28,2815,281520,TRUE,FALSE,TRUE,TRUE
28152010,28,2815,281520,TRUE,FALSE,TRUE,FALSE
28152090,28,2815,281520,TRUE,FALSE,TRUE,FALSE
28153000,28,2815,281530,TRUE,FALSE,TRUE,TRUE
28161000,28,2816,281610,TRUE,FALSE,TRUE,TRUE
28162000,28,2816,281620,TRUE,FALSE,TRUE,FALSE
28163000,28,2816,281630,TRUE,FALSE,TRUE,FALSE
28164000,28,2816,281640,TRUE,FALSE,TRUE,TRUE
28170000,28,2817,281700,TRUE,FALSE,TRUE,TRUE
28181000,28,2818,281810,TRUE,FALSE,TRUE,FALSE
28181010,28,2818,281810,TRUE,FALSE,TRUE,FALSE
28181011,28,2818,281810,TRUE,FALSE,TRUE,TRUE
28181019,28,2818,281810,TRUE,FALSE,TRUE,TRUE
28181090,28,2818,281810,TRUE,FALSE,TRUE,FALSE
28181091,28,2818,281810,TRUE,FALSE,TRUE,TRUE
28181099,28,2818,281810,TRUE,FALSE,TRUE,TRUE
28182000,28,2818,281820,TRUE,FALSE,TRUE,TRUE
28183000,28,2818,281830,TRUE,FALSE,TRUE,TRUE
28191000,28,2819,281910,TRUE,FALSE,TRUE,TRUE
28199000,28,2819,281990,TRUE,FALSE,TRUE,FALSE
28199010,28,2819,281990,TRUE,FALSE,TRUE,TRUE
28199090,28,2819,281990,TRUE,FALSE,TRUE,TRUE
28201000,28,2820,282010,TRUE,FALSE,TRUE,TRUE
28209000,28,2820,282090,TRUE,FALSE,TRUE,FALSE
28209010,28,2820,282090,TRUE,FALSE,TRUE,TRUE
28209090,28,2820,282090,TRUE,FALSE,TRUE,TRUE
28211000,28,2821,282110,TRUE,FALSE,TRUE,TRUE
28212000,28,2821,282120,TRUE,FALSE,TRUE,TRUE
28220000,28,2822,282200,TRUE,FALSE,TRUE,TRUE
28230000,28,2823,282300,TRUE,FALSE,TRUE,TRUE
28241000,28,2824,282410,TRUE,FALSE,TRUE,TRUE
28242000,28,2824,282420,TRUE,FALSE,TRUE,FALSE
28249000,28,2824,282490,TRUE,FALSE,TRUE,TRUE
28249010,28,2824,282490,TRUE,FALSE,TRUE,FALSE
28249090,28,2824,282490,TRUE,FALSE,TRUE,FALSE
28251000,28,2825,282510,TRUE,FALSE,TRUE,TRUE
28252000,28,2825,282520,TRUE,FALSE,TRUE,TRUE
28253000,28,2825,282530,TRUE,FALSE,TRUE,TRUE
28254000,28,2825,282540,TRUE,FALSE,TRUE,TRUE
28255000,28,2825,282550,TRUE,FALSE,TRUE,TRUE
28256000,28,2825,282560,TRUE,FALSE,TRUE,TRUE
28257000,28,2825,282570,TRUE,FALSE,TRUE,TRUE
28258000,28,2825,282580,TRUE,FALSE,TRUE,TRUE
28259010,28,2825,282590,TRUE,FALSE,TRUE,FALSE
28259011,28,2825,282590,TRUE,FALSE,TRUE,TRUE
28259019,28,2825,282590,TRUE,FALSE,TRUE,TRUE
28259020,28,2825,282590,TRUE,FALSE,TRUE,TRUE
28259030,28,2825,282590,TRUE,FALSE,TRUE,FALSE
28259040,28,2825,282590,TRUE,FALSE,TRUE,TRUE
28259050,28,2825,282590,TRUE,FALSE,TRUE,FALSE
28259060,28,2825,282590,TRUE,FALSE,TRUE,TRUE
28259080,28,2825,282590,TRUE,FALSE,TRUE,FALSE
28259085,28,2825,282590,TRUE,FALSE,TRUE,TRUE
28261100,28,2826,282611,TRUE,FALSE,TRUE,FALSE
28261200,28,2826,282612,TRUE,FALSE,TRUE,TRUE
28261900,28,2826,282619,TRUE,FALSE,TRUE,FALSE
28261910,28,2826,282619,TRUE,FALSE,TRUE,TRUE
28261990,28,2826,282619,TRUE,FALSE,TRUE,TRUE
28262000,28,2826,282620,TRUE,FALSE,TRUE,FALSE
28263000,28,2826,282630,TRUE,FALSE,TRUE,TRUE
28269010,28,2826,282690,TRUE,FALSE,TRUE,TRUE
28269080,28,2826,282690,TRUE,FALSE,TRUE,TRUE
28269090,28,2826,282690,TRUE,FALSE,TRUE,FALSE
28271000,28,2827,282710,TRUE,FALSE,TRUE,TRUE
28272000,28,2827,282720,TRUE,FALSE,TRUE,TRUE
28273100,28,2827,282731,TRUE,FALSE,TRUE,TRUE
28273200,28,2827,282732,TRUE,FALSE,TRUE,TRUE
28273300,28,2827,282733,TRUE,FALSE,TRUE,FALSE
28273400,28,2827,282734,TRUE,FALSE,TRUE,FALSE
28273500,28,2827,282735,TRUE,FALSE,TRUE,TRUE
28273600,28,2827,282736,TRUE,FALSE,TRUE,FALSE
28273700,28,2827,282737,TRUE,FALSE,TRUE,FALSE
28273800,28,2827,282738,TRUE,FALSE,TRUE,FALSE
28273900,28,2827,282739,TRUE,FALSE,TRUE,FALSE
28273910,28,2827,282739,TRUE,FALSE,TRUE,TRUE
28273920,28,2827,282739,TRUE,FALSE,TRUE,TRUE
28273930,28,2827,282739,TRUE,FALSE,TRUE,TRUE
28273980,28,2827,282739,TRUE,FALSE,TRUE,FALSE
28273985,28,2827,282739,TRUE,FALSE,TRUE,TRUE
28273990,28,2827,282739,TRUE,FALSE,TRUE,FALSE
28274100,28,2827,282741,TRUE,FALSE,TRUE,TRUE
28274910,28,2827,282749,TRUE,FALSE,TRUE,TRUE
28274990,28,2827,282749,TRUE,FALSE,TRUE,TRUE
28275100,28,2827,282751,TRUE,FALSE,TRUE,TRUE
28275900,28,2827,282759,TRUE,FALSE,TRUE,TRUE
28276000,28,2827,282760,TRUE,FALSE,TRUE,TRUE
28281000,28,2828,282810,TRUE,FALSE,TRUE,TRUE
28289000,28,2828,282890,TRUE,FALSE,TRUE,TRUE
28291100,28,2829,282911,TRUE,FALSE,TRUE,TRUE
28291900,28,2829,282919,TRUE,FALSE,TRUE,TRUE
28299010,28,2829,282990,TRUE,FALSE,TRUE,TRUE
28299040,28,2829,282990,TRUE,FALSE,TRUE,TRUE
28299050,28,2829,282990,TRUE,FALSE,TRUE,FALSE
28299060,28,2829,282990,TRUE,FALSE,TRUE,FALSE
28299080,28,2829,282990,TRUE,FALSE,TRUE,TRUE
28301000,28,2830,283010,TRUE,FALSE,TRUE,TRUE
28302000,28,2830,283020,TRUE,FALSE,TRUE,FALSE
28303000,28,2830,283030,TRUE,FALSE,TRUE,FALSE
28309011,28,2830,283090,TRUE,FALSE,TRUE,TRUE
28309019,28,2830,283090,TRUE,FALSE,TRUE,FALSE
28309080,28,2830,283090,TRUE,FALSE,TRUE,FALSE
28309085,28,2830,283090,TRUE,FALSE,TRUE,TRUE
28309090,28,2830,283090,TRUE,FALSE,TRUE,FALSE
28311000,28,2831,283110,TRUE,FALSE,TRUE,TRUE
28319000,28,2831,283190,TRUE,FALSE,TRUE,TRUE
28321000,28,2832,283210,TRUE,FALSE,TRUE,TRUE
28322000,28,2832,283220,TRUE,FALSE,TRUE,TRUE
28323000,28,2832,283230,TRUE,FALSE,TRUE,TRUE
28331100,28,2833,283311,TRUE,FALSE,TRUE,TRUE
28331900,28,2833,283319,TRUE,FALSE,TRUE,TRUE
28332100,28,2833,283321,TRUE,FALSE,TRUE,TRUE
28332200,28,2833,283322,TRUE,FALSE,TRUE,TRUE
28332300,28,2833,283323,TRUE,FALSE,TRUE,FALSE
28332400,28,2833,283324,TRUE,FALSE,TRUE,TRUE
28332500,28,2833,283325,TRUE,FALSE,TRUE,TRUE
28332600,28,2833,283326,TRUE,FALSE,TRUE,FALSE
28332700,28,2833,283327,TRUE,FALSE,TRUE,TRUE
28332910,28,2833,283329,TRUE,FALSE,TRUE,FALSE
28332920,28,2833,283329,TRUE,FALSE,TRUE,TRUE
28332930,28,2833,283329,TRUE,FALSE,TRUE,TRUE
28332950,28,2833,283329,TRUE,FALSE,TRUE,FALSE
28332960,28,2833,283329,TRUE,FALSE,TRUE,TRUE
28332970,28,2833,283329,TRUE,FALSE,TRUE,FALSE
28332980,28,2833,283329,TRUE,FALSE,TRUE,TRUE
28332990,28,2833,283329,TRUE,FALSE,TRUE,FALSE
28333000,28,2833,283330,TRUE,FALSE,TRUE,TRUE
28333010,28,2833,283330,TRUE,FALSE,TRUE,FALSE
28333090,28,2833,283330,TRUE,FALSE,TRUE,FALSE
28334000,28,2833,283340,TRUE,FALSE,TRUE,TRUE
28341000,28,2834,283410,TRUE,FALSE,TRUE,TRUE
28342100,28,2834,283421,TRUE,TRUE,TRUE,TRUE
28342200,28,2834,283422,TRUE,FALSE,TRUE,FALSE
28342910,28,2834,283429,TRUE,FALSE,TRUE,FALSE
28342920,28,2834,283429,TRUE,FALSE,TRUE,TRUE
28342930,28,2834,283429,TRUE,FALSE,TRUE,FALSE
28342940,28,2834,283429,TRUE,FALSE,TRUE,TRUE
28342950,28,2834,283429,TRUE,FALSE,TRUE,FALSE
28342980,28,2834,283429,TRUE,FALSE,TRUE,TRUE
28342990,28,2834,283429,TRUE,FALSE,TRUE,FALSE
28351000,28,2835,283510,TRUE,FALSE,TRUE,TRUE
28352100,28,2835,283521,TRUE,FALSE,TRUE,FALSE
28352200,28,2835,283522,TRUE,FALSE,TRUE,TRUE
28352300,28,2835,283523,TRUE,FALSE,TRUE,FALSE
28352400,28,2835,283524,TRUE,FALSE,TRUE,TRUE
28352500,28,2835,283525,TRUE,FALSE,TRUE,TRUE
28352510,28,2835,283525,TRUE,FALSE,TRUE,FALSE
28352590,28,2835,283525,TRUE,FALSE,TRUE,FALSE
28352600,28,2835,283526,TRUE,FALSE,TRUE,TRUE
28352610,28,2835,283526,TRUE,FALSE,TRUE,FALSE
28352690,28,2835,283526,TRUE,FALSE,TRUE,FALSE
28352900,28,2835,283529,TRUE,FALSE,TRUE,FALSE
28352910,28,2835,283529,TRUE,FALSE,TRUE,TRUE
28352930,28,2835,283529,TRUE,FALSE,TRUE,TRUE
28352990,28,2835,283529,TRUE,FALSE,TRUE,TRUE
28353100,28,2835,283531,TRUE,FALSE,TRUE,TRUE
28353900,28,2835,283539,TRUE,FALSE,TRUE,TRUE
28353910,28,2835,283539,TRUE,FALSE,TRUE,FALSE
28353930,28,2835,283539,TRUE,FALSE,TRUE,FALSE
28353970,28,2835,283539,TRUE,FALSE,TRUE,FALSE
28361000,28,2836,283610,TRUE,FALSE,TRUE,FALSE
28362000,28,2836,283620,TRUE,FALSE,TRUE,TRUE
28363000,28,2836,283630,TRUE,FALSE,TRUE,TRUE
28364000,28,2836,283640,TRUE,FALSE,TRUE,TRUE
28365000,28,2836,283650,TRUE,FALSE,TRUE,TRUE
28366000,28,2836,283660,TRUE,FALSE,TRUE,TRUE
28367000,28,2836,283670,TRUE,FALSE,TRUE,FALSE
28369100,28,2836,283691,TRUE,FALSE,TRUE,TRUE
28369200,28,2836,283692,TRUE,FALSE,TRUE,TRUE
28369300,28,2836,283693,TRUE,FALSE,TRUE,FALSE
28369911,28,2836,283699,TRUE,FALSE,TRUE,TRUE
28369917,28,2836,283699,TRUE,FALSE,TRUE,TRUE
28369918,28,2836,283699,TRUE,FALSE,TRUE,FALSE
28369919,28,2836,283699,TRUE,FALSE,TRUE,FALSE
28369990,28,2836,283699,TRUE,FALSE,TRUE,TRUE
28371100,28,2837,283711,TRUE,FALSE,TRUE,TRUE
28371900,28,2837,283719,TRUE,FALSE,TRUE,TRUE
28372000,28,2837,283720,TRUE,FALSE,TRUE,TRUE
28380000,28,2838,283800,TRUE,FALSE,TRUE,FALSE
28391100,28,2839,283911,TRUE,FALSE,TRUE,TRUE
28391900,28,2839,283919,TRUE,FALSE,TRUE,TRUE
28392000,28,2839,283920,TRUE,FALSE,TRUE,FALSE
28399000,28,2839,283990,TRUE,FALSE,TRUE,TRUE
28399010,28,2839,283990,TRUE,FALSE,TRUE,FALSE
28399090,28,2839,283990,TRUE,FALSE,TRUE,FALSE
28401100,28,2840,284011,TRUE,FALSE,TRUE,TRUE
28401900,28,2840,284019,TRUE,FALSE,TRUE,FALSE
28401910,28,2840,284019,TRUE,FALSE,TRUE,TRUE
28401990,28,2840,284019,TRUE,FALSE,TRUE,TRUE
28402010,28,2840,284020,TRUE,FALSE,TRUE,TRUE
28402090,28,2840,284020,TRUE,FALSE,TRUE,TRUE
28403000,28,2840,284030,TRUE,FALSE,TRUE,TRUE
28411000,28,2841,284110,TRUE,FALSE,TRUE,FALSE
28412000,28,2841,284120,TRUE,FALSE,TRUE,FALSE
28413000,28,2841,284130,TRUE,FALSE,TRUE,TRUE
28414000,28,2841,284140,TRUE,FALSE,TRUE,FALSE
28415000,28,2841,284150,TRUE,FALSE,TRUE,TRUE
28416010,28,2841,284160,TRUE,FALSE,TRUE,FALSE
28416090,28,2841,284160,TRUE,FALSE,TRUE,FALSE
28416100,28,2841,284161,TRUE,FALSE,TRUE,TRUE
28416900,28,2841,284169,TRUE,FALSE,TRUE,TRUE
28417000,28,2841,284170,TRUE,FALSE,TRUE,TRUE
28418000,28,2841,284180,TRUE,FALSE,TRUE,TRUE
28419010,28,2841,284190,TRUE,FALSE,TRUE,FALSE
28419030,28,2841,284190,TRUE,FALSE,TRUE,TRUE
28419080,28,2841,284190,TRUE,FALSE,TRUE,FALSE
28419085,28,2841,284190,TRUE,FALSE,TRUE,TRUE
28419090,28,2841,284190,TRUE,FALSE,TRUE,FALSE
28421000,28,2842,284210,TRUE,FALSE,TRUE,TRUE
28429010,28,2842,284290,TRUE,FALSE,TRUE,TRUE
28429080,28,2842,284290,TRUE,FALSE,TRUE,TRUE
28429090,28,2842,284290,TRUE,FALSE,TRUE,FALSE
28431010,28,2843,284310,TRUE,FALSE,TRUE,TRUE
28431090,28,2843,284310,TRUE,FALSE,TRUE,TRUE
28432100,28,2843,284321,TRUE,FALSE,TRUE,TRUE
28432900,28,2843,284329,TRUE,FALSE,TRUE,TRUE
28433000,28,2843,284330,TRUE,FALSE,TRUE,TRUE
28439010,28,2843,284390,TRUE,FALSE,TRUE,TRUE
28439090,28,2843,284390,TRUE,FALSE,TRUE,TRUE
28441010,28,2844,284410,TRUE,FALSE,TRUE,TRUE
28441030,28,2844,284410,TRUE,FALSE,TRUE,TRUE
28441031,28,2844,284410,TRUE,FALSE,TRUE,FALSE
28441039,28,2844,284410,TRUE,FALSE,TRUE,FALSE
28441050,28,2844,284410,TRUE,FALSE,TRUE,TRUE
28441090,28,2844,284410,TRUE,FALSE,TRUE,TRUE
28442021,28,2844,284420,TRUE,FALSE,TRUE,FALSE
28442025,28,2844,284420,TRUE,FALSE,TRUE,TRUE
28442029,28,2844,284420,TRUE,FALSE,TRUE,FALSE
28442031,28,2844,284420,TRUE,FALSE,TRUE,FALSE
28442035,28,2844,284420,TRUE,FALSE,TRUE,TRUE
28442039,28,2844,284420,TRUE,FALSE,TRUE,FALSE
28442051,28,2844,284420,TRUE,FALSE,TRUE,TRUE
28442059,28,2844,284420,TRUE,FALSE,TRUE,TRUE
28442081,28,2844,284420,TRUE,FALSE,TRUE,FALSE
28442089,28,2844,284420,TRUE,FALSE,TRUE,FALSE
28442099,28,2844,284420,TRUE,FALSE,TRUE,TRUE
28443011,28,2844,284430,TRUE,FALSE,TRUE,TRUE
28443019,28,2844,284430,TRUE,FALSE,TRUE,TRUE
28443051,28,2844,284430,TRUE,FALSE,TRUE,TRUE
28443055,28,2844,284430,TRUE,FALSE,TRUE,TRUE
28443061,28,2844,284430,TRUE,FALSE,TRUE,TRUE
28443069,28,2844,284430,TRUE,FALSE,TRUE,TRUE
28443091,28,2844,284430,TRUE,FALSE,TRUE,TRUE
28443099,28,2844,284430,TRUE,FALSE,TRUE,TRUE
28444010,28,2844,284440,TRUE,FALSE,TRUE,TRUE
28444011,28,2844,284440,TRUE,FALSE,TRUE,FALSE
28444019,28,2844,284440,TRUE,FALSE,TRUE,FALSE
28444020,28,2844,284440,TRUE,FALSE,TRUE,TRUE
28444030,28,2844,284440,TRUE,FALSE,TRUE,TRUE
28444040,28,2844,284440,TRUE,FALSE,TRUE,FALSE
28444080,28,2844,284440,TRUE,FALSE,TRUE,TRUE
28444090,28,2844,284440,TRUE,FALSE,TRUE,FALSE
28445000,28,2844,284450,TRUE,FALSE,TRUE,TRUE
28451000,28,2845,284510,TRUE,FALSE,TRUE,TRUE
28459010,28,2845,284590,TRUE,FALSE,TRUE,TRUE
28459090,28,2845,284590,TRUE,FALSE,TRUE,TRUE
28461000,28,2846,284610,TRUE,FALSE,TRUE,TRUE
28469000,28,2846,284690,TRUE,FALSE,TRUE,TRUE
28469010,28,2846,284690,TRUE,FALSE,TRUE,FALSE
28469020,28,2846,284690,TRUE,FALSE,TRUE,FALSE
28469030,28,2846,284690,TRUE,FALSE,TRUE,FALSE
28469090,28,2846,284690,TRUE,FALSE,TRUE,FALSE
28470000,28,2847,284700,TRUE,FALSE,TRUE,TRUE
28480000,28,2848,284800,TRUE,FALSE,TRUE,TRUE
28481000,28,2848,284810,TRUE,FALSE,TRUE,FALSE
28489000,28,2848,284890,TRUE,FALSE,TRUE,FALSE
28491000,28,2849,284910,TRUE,FALSE,TRUE,TRUE
28492000,28,2849,284920,TRUE,FALSE,TRUE,TRUE
28499010,28,2849,284990,TRUE,FALSE,TRUE,TRUE
28499030,28,2849,284990,TRUE,FALSE,TRUE,TRUE
28499050,28,2849,284990,TRUE,FALSE,TRUE,TRUE
28499090,28,2849,284990,TRUE,FALSE,TRUE,TRUE
28500010,28,2850,285000,TRUE,FALSE,TRUE,FALSE
28500020,28,2850,285000,TRUE,FALSE,TRUE,TRUE
28500030,28,2850,285000,TRUE,FALSE,TRUE,FALSE
28500050,28,2850,285000,TRUE,FALSE,TRUE,FALSE
28500060,28,2850,285000,TRUE,FALSE,TRUE,TRUE
28500070,28,2850,285000,TRUE,FALSE,TRUE,FALSE
28500090,28,2850,285000,TRUE,FALSE,TRUE,TRUE
28510010,28,2851,285100,TRUE,FALSE,TRUE,FALSE
28510030,28,2851,285100,TRUE,FALSE,TRUE,FALSE
28510050,28,2851,285100,TRUE,FALSE,TRUE,FALSE
28510080,28,2851,285100,TRUE,FALSE,TRUE,FALSE
28510090,28,2851,285100,TRUE,FALSE,TRUE,FALSE
28520000,28,2852,285200,TRUE,FALSE,TRUE,FALSE
28521000,28,2852,285210,TRUE,FALSE,TRUE,TRUE
28529000,28,2852,285290,TRUE,FALSE,TRUE,TRUE
28530010,28,2853,285300,TRUE,FALSE,TRUE,TRUE
28530030,28,2853,285300,TRUE,FALSE,TRUE,TRUE
28530050,28,2853,285300,TRUE,FALSE,TRUE,TRUE
28530090,28,2853,285300,TRUE,FALSE,TRUE,TRUE
28531000,28,2853,285310,TRUE,FALSE,TRUE,FALSE
28539010,28,2853,285390,TRUE,FALSE,TRUE,FALSE
28539030,28,2853,285390,TRUE,FALSE,TRUE,FALSE
28539090,28,2853,285390,TRUE,FALSE,TRUE,FALSE
29011000,29,2901,290110,TRUE,FALSE,TRUE,TRUE
29011010,29,2901,290110,TRUE,FALSE,TRUE,FALSE
29011090,29,2901,290110,TRUE,FALSE,TRUE,FALSE
29012100,29,2901,290121,TRUE,FALSE,TRUE,TRUE
29012110,29,2901,290121,TRUE,FALSE,TRUE,FALSE
29012190,29,2901,290121,TRUE,FALSE,TRUE,FALSE
29012200,29,2901,290122,TRUE,FALSE,TRUE,TRUE
29012210,29,2901,290122,TRUE,FALSE,TRUE,FALSE
29012290,29,2901,290122,TRUE,FALSE,TRUE,FALSE
29012300,29,2901,290123,TRUE,FALSE,TRUE,TRUE
29012310,29,2901,290123,TRUE,FALSE,TRUE,FALSE
29012311,29,2901,290123,TRUE,FALSE,TRUE,FALSE
29012319,29,2901,290123,TRUE,FALSE,TRUE,FALSE
29012390,29,2901,290123,TRUE,FALSE,TRUE,FALSE
29012391,29,2901,290123,TRUE,FALSE,TRUE,FALSE
29012399,29,2901,290123,TRUE,FALSE,TRUE,FALSE
29012400,29,2901,290124,TRUE,FALSE,TRUE,TRUE
29012410,29,2901,290124,TRUE,FALSE,TRUE,FALSE
29012411,29,2901,290124,TRUE,FALSE,TRUE,FALSE
29012419,29,2901,290124,TRUE,FALSE,TRUE,FALSE
29012490,29,2901,290124,TRUE,FALSE,TRUE,FALSE
29012491,29,2901,290124,TRUE,FALSE,TRUE,FALSE
29012499,29,2901,290124,TRUE,FALSE,TRUE,FALSE
29012900,29,2901,290129,TRUE,FALSE,TRUE,TRUE
29012920,29,2901,290129,TRUE,FALSE,TRUE,FALSE
29012980,29,2901,290129,TRUE,FALSE,TRUE,FALSE
29021100,29,2902,290211,TRUE,FALSE,TRUE,TRUE
29021110,29,2902,290211,TRUE,FALSE,TRUE,FALSE
29021190,29,2902,290211,TRUE,FALSE,TRUE,FALSE
29021900,29,2902,290219,TRUE,FALSE,TRUE,TRUE
29021910,29,2902,290219,TRUE,FALSE,TRUE,FALSE
29021930,29,2902,290219,TRUE,FALSE,TRUE,FALSE
29021980,29,2902,290219,TRUE,FALSE,TRUE,FALSE
29021990,29,2902,290219,TRUE,FALSE,TRUE,FALSE
29021991,29,2902,290219,TRUE,FALSE,TRUE,FALSE
29021999,29,2902,290219,TRUE,FALSE,TRUE,FALSE
29022000,29,2902,290220,TRUE,FALSE,TRUE,TRUE
29022010,29,2902,290220,TRUE,FALSE,TRUE,FALSE
29022090,29,2902,290220,TRUE,FALSE,TRUE,FALSE
29023000,29,2902,290230,TRUE,FALSE,TRUE,TRUE
29023010,29,2902,290230,TRUE,FALSE,TRUE,FALSE
29023090,29,2902,290230,TRUE,FALSE,TRUE,FALSE
29024100,29,2902,290241,TRUE,FALSE,TRUE,TRUE
29024200,29,2902,290242,TRUE,FALSE,TRUE,TRUE
29024300,29,2902,290243,TRUE,FALSE,TRUE,TRUE
29024400,29,2902,290244,TRUE,FALSE,TRUE,TRUE
29024410,29,2902,290244,TRUE,FALSE,TRUE,FALSE
29024490,29,2902,290244,TRUE,FALSE,TRUE,FALSE
29025000,29,2902,290250,TRUE,FALSE,TRUE,TRUE
29026000,29,2902,290260,TRUE,FALSE,TRUE,TRUE
29027000,29,2902,290270,TRUE,FALSE,TRUE,TRUE
29029000,29,2902,290290,TRUE,FALSE,TRUE,TRUE
29029010,29,2902,290290,TRUE,FALSE,TRUE,FALSE
29029030,29,2902,290290,TRUE,FALSE,TRUE,FALSE
29029050,29,2902,290290,TRUE,FALSE,TRUE,FALSE
29029060,29,2902,290290,TRUE,FALSE,TRUE,FALSE
29029080,29,2902,290290,TRUE,FALSE,TRUE,FALSE
29029090,29,2902,290290,TRUE,FALSE,TRUE,FALSE
29031100,29,2903,290311,TRUE,FALSE,TRUE,TRUE
29031200,29,2903,290312,TRUE,FALSE,TRUE,TRUE
29031300,29,2903,290313,TRUE,FALSE,TRUE,TRUE
29031400,29,2903,290314,TRUE,FALSE,TRUE,TRUE
29031500,29,2903,290315,TRUE,FALSE,TRUE,TRUE
29031600,29,2903,290316,TRUE,FALSE,TRUE,FALSE
29031900,29,2903,290319,TRUE,FALSE,TRUE,FALSE
29031910,29,2903,290319,TRUE,FALSE,TRUE,TRUE
29031980,29,2903,290319,TRUE,FALSE,TRUE,TRUE
29031990,29,2903,290319,TRUE,FALSE,TRUE,FALSE
29032100,29,2903,290321,TRUE,FALSE,TRUE,TRUE
29032200,29,2903,290322,TRUE,FALSE,TRUE,TRUE
29032300,29,2903,290323,TRUE,FALSE,TRUE,TRUE
29032900,29,2903,290329,TRUE,FALSE,TRUE,TRUE
29033010,29,2903,290330,TRUE,FALSE,TRUE,FALSE
29033031,29,2903,290330,TRUE,FALSE,TRUE,FALSE
29033033,29,2903,290330,TRUE,FALSE,TRUE,FALSE
29033035,29,2903,290330,TRUE,FALSE,TRUE,FALSE
29033036,29,2903,290330,TRUE,FALSE,TRUE,FALSE
29033037,29,2903,290330,TRUE,FALSE,TRUE,FALSE
29033038,29,2903,290330,TRUE,FALSE,TRUE,FALSE
29033080,29,2903,290330,TRUE,FALSE,TRUE,FALSE
