hs6,bec4,bec_description,is_capital
401120,53,Parts and accessories,FALSE
401130,53,Parts and accessories,FALSE
401140,53,Parts and accessories,FALSE
401150,53,Parts and accessories,FALSE
401161,53,Parts and accessories,FALSE
401162,53,Parts and accessories,FALSE
401163,53,Parts and accessories,FALSE
401169,53,Parts and accessories,FALSE
401192,53,Parts and accessories,FALSE
401193,53,Parts and accessories,FALSE
401194,53,Parts and accessories,FALSE
401199,53,Parts and accessories,FALSE
401211,53,Parts and accessories,FALSE
401212,53,Parts and accessories,FALSE
401213,53,Parts and accessories,FALSE
401219,53,Parts and accessories,FALSE
401220,53,Parts and accessories,FALSE
401290,53,Parts and accessories,FALSE
401310,53,Parts and accessories,FALSE
401320,53,Parts and accessories,FALSE
401390,53,Parts and accessories,FALSE
731600,53,Parts and accessories,FALSE
830230,53,Parts and accessories,FALSE
840710,53,Parts and accessories,FALSE
840729,53,Parts and accessories,FALSE
840731,53,Parts and accessories,FALSE
840732,53,Parts and accessories,FALSE
840733,53,Parts and accessories,FALSE
840734,53,Parts and accessories,FALSE
840810,53,Parts and accessories,FALSE
840820,53,Parts and accessories,FALSE
840910,53,Parts and accessories,FALSE
840991,53,Parts and accessories,FALSE
840999,53,Parts and accessories,FALSE
841111,53,Parts and accessories,FALSE
841112,53,Parts and accessories,FALSE
841121,53,Parts and accessories,FALSE
841122,53,Parts and accessories,FALSE
841181,53,Parts and accessories,FALSE
841182,53,Parts and accessories,FALSE
841191,53,Parts and accessories,FALSE
841199,53,Parts and accessories,FALSE
841210,53,Parts and accessories,FALSE
850710,53,Parts and accessories,FALSE
850720,53,Parts and accessories,FALSE
850730,53,Parts and accessories,FALSE
850740,53,Parts and accessories,FALSE
850780,53,Parts and accessories,FALSE
851110,53,Parts and accessories,FALSE
851120,53,Parts and accessories,FALSE
851130,53,Parts and accessories,FALSE
851140,53,Parts and accessories,FALSE
851150,53,Parts and accessories,FALSE
851180,53,Parts and accessories,FALSE
851210,53,Parts and accessories,FALSE
851220,53,Parts and accessories,FALSE
851230,53,Parts and accessories,FALSE
851240,53,Parts and accessories,FALSE
853910,53,Parts and accessories,FALSE
854810,53,Parts and accessories,FALSE
860711,53,Parts and accessories,FALSE
860712,53,Parts and accessories,FALSE
860719,53,Parts and accessories,FALSE
860721,53,Parts and accessories,FALSE
860729,53,Parts and accessories,FALSE
860730,53,Parts and accessories,FALSE
860791,53,Parts and accessories,FALSE
860799,53,Parts and accessories,FALSE
870600,53,Parts and accessories,FALSE
870710,53,Parts and accessories,FALSE
870790,53,Parts and accessories,FALSE
870810,53,Parts and accessories,FALSE
870821,53,Parts and accessories,FALSE
870829,53,Parts and accessories,FALSE
870830,53,Parts and accessories,FALSE
870840,53,Parts and accessories,FALSE
870850,53,Parts and accessories,FALSE
870870,53,Parts and accessories,FALSE
870880,53,Parts and accessories,FALSE
870891,53,Parts and accessories,FALSE
870892,53,Parts and accessories,FALSE
870893,53,Parts and accessories,FALSE
870894,53,Parts and accessories,FALSE
870895,53,Parts and accessories,FALSE
870899,53,Parts and accessories,FALSE
871411,53,Parts and accessories,FALSE
871419,53,Parts and accessories,FALSE
871420,53,Parts and accessories,FALSE
871491,53,Parts and accessories,FALSE
871492,53,Parts and accessories,FALSE
871493,53,Parts and accessories,FALSE
871494,53,Parts and accessories,FALSE
871495,53,Parts and accessories,FALSE
871496,53,Parts and accessories,FALSE
871499,53,Parts and accessories,FALSE
871690,53,Parts and accessories,FALSE
880310,53,Parts and accessories,FALSE
880320,53,Parts and accessories,FALSE
880330,53,Parts and accessories,FALSE
880390,53,Parts and accessories,FALSE
910400,53,Parts and accessories,FALSE
940110,53,Parts and accessories,FALSE
940120,53,Parts and accessories,FALSE
570110,61,Durable,FALSE
570190,61,Durable,FALSE
570210,61,Durable,FALSE
570220,61,Durable,FALSE
570231,61,Durable,FALSE
570232,61,Durable,FALSE
570239,61,Durable,FALSE
570241,61,Durable,FALSE
570242,61,Durable,FALSE
570249,61,Durable,FALSE
570250,61,Durable,FALSE
570291,61,Durable,FALSE
570292,61,Durable,FALSE
570299,61,Durable,FALSE
570310,61,Durable,FALSE
570320,61,Durable,FALSE
570330,61,Durable,FALSE
570390,61,Durable,FALSE
570410,61,Durable,FALSE
570490,61,Durable,FALSE
570500,61,Durable,FALSE
590410,61,Durable,FALSE
590490,61,Durable,FALSE
711311,61,Durable,FALSE
711319,61,Durable,FALSE
711320,61,Durable,FALSE
711411,61,Durable,FALSE
711419,61,Durable,FALSE
711420,61,Durable,FALSE
711610,61,Durable,FALSE
711620,61,Durable,FALSE
732111,61,Durable,FALSE
732112,61,Durable,FALSE
732119,61,Durable,FALSE
732181,61,Durable,FALSE
732182,61,Durable,FALSE
732189,61,Durable,FALSE
821000,61,Durable,FALSE
841451,61,Durable,FALSE
841460,61,Durable,FALSE
841810,61,Durable,FALSE
841821,61,Durable,FALSE
841829,61,Durable,FALSE
841830,61,Durable,FALSE
841840,61,Durable,FALSE
842211,61,Durable,FALSE
843311,61,Durable,FALSE
843319,61,Durable,FALSE
845011,61,Durable,FALSE
845012,61,Durable,FALSE
845019,61,Durable,FALSE
845121,61,Durable,FALSE
845210,61,Durable,FALSE
850811,61,Durable,FALSE
850819,61,Durable,FALSE
850940,61,Durable,FALSE
850980,61,Durable,FALSE
851010,61,Durable,FALSE
851030,61,Durable,FALSE
851621,61,Durable,FALSE
851629,61,Durable,FALSE
851631,61,Durable,FALSE
851632,61,Durable,FALSE
851633,61,Durable,FALSE
851640,61,Durable,FALSE
851650,61,Durable,FALSE
851660,61,Durable,FALSE
851671,61,Durable,FALSE
851672,61,Durable,FALSE
851679,61,Durable,FALSE
851930,61,Durable,FALSE
851989,61,Durable,FALSE
852712,61,Durable,FALSE
852713,61,Durable,FALSE
852719,61,Durable,FALSE
852721,61,Durable,FALSE
852729,61,Durable,FALSE
852791,61,Durable,FALSE
852792,61,Durable,FALSE
852799,61,Durable,FALSE
852849,61,Durable,FALSE
852859,61,Durable,FALSE
852869,61,Durable,FALSE
852871,61,Durable,FALSE
852872,61,Durable,FALSE
852873,61,Durable,FALSE
871500,61,Durable,FALSE
900510,61,Durable,FALSE
900610,61,Durable,FALSE
900630,61,Durable,FALSE
900640,61,Durable,FALSE
900651,61,Durable,FALSE
900652,61,Durable,FALSE
900653,61,Durable,FALSE
900659,61,Durable,FALSE
900661,61,Durable,FALSE
900669,61,Durable,FALSE
900810,61,Durable,FALSE
900820,61,Durable,FALSE
900830,61,Durable,FALSE
900840,61,Durable,FALSE
900890,61,Durable,FALSE
901010,61,Durable,FALSE
901050,61,Durable,FALSE
901060,61,Durable,FALSE
901090,61,Durable,FALSE
902110,61,Durable,FALSE
902121,61,Durable,FALSE
902129,61,Durable,FALSE
902131,61,Durable,FALSE
902139,61,Durable,FALSE
902140,61,Durable,FALSE
902150,61,Durable,FALSE
902190,61,Durable,FALSE
910111,61,Durable,FALSE
910119,61,Durable,FALSE
910121,61,Durable,FALSE
910129,61,Durable,FALSE
910191,61,Durable,FALSE
910199,61,Durable,FALSE
910211,61,Durable,FALSE
910212,61,Durable,FALSE
910219,61,Durable,FALSE
910221,61,Durable,FALSE
910229,61,Durable,FALSE
910291,61,Durable,FALSE
910299,61,Durable,FALSE
910310,61,Durable,FALSE
910390,61,Durable,FALSE
910511,61,Durable,FALSE
910519,61,Durable,FALSE
910521,61,Durable,FALSE
910529,61,Durable,FALSE
910591,61,Durable,FALSE
910599,61,Durable,FALSE
920110,61,Durable,FALSE
920120,61,Durable,FALSE
920190,61,Durable,FALSE
920210,61,Durable,FALSE
920290,61,Durable,FALSE
920510,61,Durable,FALSE
920590,61,Durable,FALSE
920600,61,Durable,FALSE
920710,61,Durable,FALSE
920790,61,Durable,FALSE
920810,61,Durable,FALSE
920890,61,Durable,FALSE
930310,61,Durable,FALSE
930320,61,Durable,FALSE
930330,61,Durable,FALSE
930390,61,Durable,FALSE
930400,61,Durable,FALSE
930521,61,Durable,FALSE
930529,61,Durable,FALSE
940130,61,Durable,FALSE
940140,61,Durable,FALSE
940161,61,Durable,FALSE
940169,61,Durable,FALSE
940171,61,Durable,FALSE
940179,61,Durable,FALSE
940180,61,Durable,FALSE
940310,61,Durable,FALSE
940320,61,Durable,FALSE
940330,61,Durable,FALSE
940340,61,Durable,FALSE
940350,61,Durable,FALSE
940360,61,Durable,FALSE
940370,61,Durable,FALSE
940381,61,Durable,FALSE
940389,61,Durable,FALSE
940390,61,Durable,FALSE
970110,61,Durable,FALSE
970200,61,Durable,FALSE
970300,61,Durable,FALSE
970400,61,Durable,FALSE
970500,61,Durable,FALSE
970600,61,Durable,FALSE
300691,62,Semi-durable,FALSE
392210,62,Semi-durable,FALSE
392220,62,Semi-durable,FALSE
392290,62,Semi-durable,FALSE
392410,62,Semi-durable,FALSE
392490,62,Semi-durable,FALSE
392510,62,Semi-durable,FALSE
392520,62,Semi-durable,FALSE
392530,62,Semi-durable,FALSE
392590,62,Semi-durable,FALSE
392640,62,Semi-durable,FALSE
392690,62,Semi-durable,FALSE
420100,62,Semi-durable,FALSE
420211,62,Semi-durable,FALSE
420212,62,Semi-durable,FALSE
420219,62,Semi-durable,FALSE
420221,62,Semi-durable,FALSE
420222,62,Semi-durable,FALSE
420229,62,Semi-durable,FALSE
420231,62,Semi-durable,FALSE
420232,62,Semi-durable,FALSE
420239,62,Semi-durable,FALSE
420291,62,Semi-durable,FALSE
420292,62,Semi-durable,FALSE
420299,62,Semi-durable,FALSE
420310,62,Semi-durable,FALSE
420321,62,Semi-durable,FALSE
420329,62,Semi-durable,FALSE
420330,62,Semi-durable,FALSE
420340,62,Semi-durable,FALSE
420500,62,Semi-durable,FALSE
430310,62,Semi-durable,FALSE
430390,62,Semi-durable,FALSE
430400,62,Semi-durable,FALSE
441400,62,Semi-durable,FALSE
441900,62,Semi-durable,FALSE
442010,62,Semi-durable,FALSE
442090,62,Semi-durable,FALSE
460121,62,Semi-durable,FALSE
460122,62,Semi-durable,FALSE
460129,62,Semi-durable,FALSE
460192,62,Semi-durable,FALSE
460193,62,Semi-durable,FALSE
460194,62,Semi-durable,FALSE
460199,62,Semi-durable,FALSE
460211,62,Semi-durable,FALSE
460212,62,Semi-durable,FALSE
460219,62,Semi-durable,FALSE
460290,62,Semi-durable,FALSE
490400,62,Semi-durable,FALSE
580500,62,Semi-durable,FALSE
610120,62,Semi-durable,FALSE
610130,62,Semi-durable,FALSE
610190,62,Semi-durable,FALSE
610210,62,Semi-durable,FALSE
610220,62,Semi-durable,FALSE
610230,62,Semi-durable,FALSE
610290,62,Semi-durable,FALSE
610310,62,Semi-durable,FALSE
610322,62,Semi-durable,FALSE
610323,62,Semi-durable,FALSE
610329,62,Semi-durable,FALSE
610331,62,Semi-durable,FALSE
610332,62,Semi-durable,FALSE
610333,62,Semi-durable,FALSE
610339,62,Semi-durable,FALSE
610341,62,Semi-durable,FALSE
610342,62,Semi-durable,FALSE
610343,62,Semi-durable,FALSE
610349,62,Semi-durable,FALSE
610413,62,Semi-durable,FALSE
610419,62,Semi-durable,FALSE
610422,62,Semi-durable,FALSE
610423,62,Semi-durable,FALSE
610429,62,Semi-durable,FALSE
610431,62,Semi-durable,FALSE
610432,62,Semi-durable,FALSE
610433,62,Semi-durable,FALSE
610439,62,Semi-durable,FALSE
610441,62,Semi-durable,FALSE
610442,62,Semi-durable,FALSE
610443,62,Semi-durable,FALSE
610444,62,Semi-durable,FALSE
610449,62,Semi-durable,FALSE
610451,62,Semi-durable,FALSE
610452,62,Semi-durable,FALSE
610453,62,Semi-durable,FALSE
610459,62,Semi-durable,FALSE
610461,62,Semi-durable,FALSE
610462,62,Semi-durable,FALSE
610463,62,Semi-durable,FALSE
610469,62,Semi-durable,FALSE
610610,62,Semi-durable,FALSE
610620,62,Semi-durable,FALSE
610690,62,Semi-durable,FALSE
610791,62,Semi-durable,FALSE
610799,62,Semi-durable,FALSE
611011,62,Semi-durable,FALSE
611012,62,Semi-durable,FALSE
611019,62,Semi-durable,FALSE
611020,62,Semi-durable,FALSE
611030,62,Semi-durable,FALSE
611090,62,Semi-durable,FALSE
611120,62,Semi-durable,FALSE
611130,62,Semi-durable,FALSE
611190,62,Semi-durable,FALSE
611211,62,Semi-durable,FALSE
611212,62,Semi-durable,FALSE
611219,62,Semi-durable,FALSE
611220,62,Semi-durable,FALSE
611231,62,Semi-durable,FALSE
611239,62,Semi-durable,FALSE
611241,62,Semi-durable,FALSE
611249,62,Semi-durable,FALSE
611300,62,Semi-durable,FALSE
611420,62,Semi-durable,FALSE
611430,62,Semi-durable,FALSE
611490,62,Semi-durable,FALSE
611710,62,Semi-durable,FALSE
620111,62,Semi-durable,FALSE
620112,62,Semi-durable,FALSE
620113,62,Semi-durable,FALSE
620119,62,Semi-durable,FALSE
620191,62,Semi-durable,FALSE
620192,62,Semi-durable,FALSE
620193,62,Semi-durable,FALSE
620199,62,Semi-durable,FALSE
620211,62,Semi-durable,FALSE
620212,62,Semi-durable,FALSE
620213,62,Semi-durable,FALSE
620219,62,Semi-durable,FALSE
620291,62,Semi-durable,FALSE
620292,62,Semi-durable,FALSE
620293,62,Semi-durable,FALSE
620299,62,Semi-durable,FALSE
620311,62,Semi-durable,FALSE
620312,62,Semi-durable,FALSE
620319,62,Semi-durable,FALSE
620322,62,Semi-durable,FALSE
620323,62,Semi-durable,FALSE
620329,62,Semi-durable,FALSE
620331,62,Semi-durable,FALSE
620332,62,Semi-durable,FALSE
620333,62,Semi-durable,FALSE
620339,62,Semi-durable,FALSE
620341,62,Semi-durable,FALSE
620342,62,Semi-durable,FALSE
620343,62,Semi-durable,FALSE
620349,62,Semi-durable,FALSE
620411,62,Semi-durable,FALSE
620412,62,Semi-durable,FALSE
620413,62,Semi-durable,FALSE
620419,62,Semi-durable,FALSE
620421,62,Semi-durable,FALSE
620422,62,Semi-durable,FALSE
620423,62,Semi-durable,FALSE
620429,62,Semi-durable,FALSE
620431,62,Semi-durable,FALSE
620432,62,Semi-durable,FALSE
620433,62,Semi-durable,FALSE
620439,62,Semi-durable,FALSE
620441,62,Semi-durable,FALSE
620442,62,Semi-durable,FALSE
620443,62,Semi-durable,FALSE
620444,62,Semi-durable,FALSE
620449,62,Semi-durable,FALSE
620451,62,Semi-durable,FALSE
620452,62,Semi-durable,FALSE
620453,62,Semi-durable,FALSE
620459,62,Semi-durable,FALSE
620461,62,Semi-durable,FALSE
620462,62,Semi-durable,FALSE
620463,62,Semi-durable,FALSE
620469,62,Semi-durable,FALSE
620610,62,Semi-durable,FALSE
620620,62,Semi-durable,FALSE
620630,62,Semi-durable,FALSE
620640,62,Semi-durable,FALSE
620690,62,Semi-durable,FALSE
620920,62,Semi-durable,FALSE
620930,62,Semi-durable,FALSE
620990,62,Semi-durable,FALSE
621010,62,Semi-durable,FALSE
621020,62,Semi-durable,FALSE
621030,62,Semi-durable,FALSE
621040,62,Semi-durable,FALSE
621050,62,Semi-durable,FALSE
621111,62,Semi-durable,FALSE
621112,62,Semi-durable,FALSE
621120,62,Semi-durable,FALSE
621132,62,Semi-durable,FALSE
621133,62,Semi-durable,FALSE
621139,62,Semi-durable,FALSE
621141,62,Semi-durable,FALSE
621142,62,Semi-durable,FALSE
621143,62,Semi-durable,FALSE
621149,62,Semi-durable,FALSE
630110,62,Semi-durable,FALSE
630120,62,Semi-durable,FALSE
630130,62,Semi-durable,FALSE
630140,62,Semi-durable,FALSE
630190,62,Semi-durable,FALSE
630210,62,Semi-durable,FALSE
630221,62,Semi-durable,FALSE
630222,62,Semi-durable,FALSE
630229,62,Semi-durable,FALSE
630231,62,Semi-durable,FALSE
630232,62,Semi-durable,FALSE
630239,62,Semi-durable,FALSE
630240,62,Semi-durable,FALSE
630251,62,Semi-durable,FALSE
630253,62,Semi-durable,FALSE
630259,62,Semi-durable,FALSE
630260,62,Semi-durable,FALSE
630291,62,Semi-durable,FALSE
630293,62,Semi-durable,FALSE
630299,62,Semi-durable,FALSE
630312,62,Semi-durable,FALSE
630319,62,Semi-durable,FALSE
630391,62,Semi-durable,FALSE
630392,62,Semi-durable,FALSE
630399,62,Semi-durable,FALSE
630411,62,Semi-durable,FALSE
630419,62,Semi-durable,FALSE
630491,62,Semi-durable,FALSE
630492,62,Semi-durable,FALSE
630493,62,Semi-durable,FALSE
630499,62,Semi-durable,FALSE
630612,62,Semi-durable,FALSE
630619,62,Semi-durable,FALSE
630622,62,Semi-durable,FALSE
630629,62,Semi-durable,FALSE
630630,62,Semi-durable,FALSE
630640,62,Semi-durable,FALSE
630691,62,Semi-durable,FALSE
630699,62,Semi-durable,FALSE
630710,62,Semi-durable,FALSE
630720,62,Semi-durable,FALSE
630790,62,Semi-durable,FALSE
630800,62,Semi-durable,FALSE
640110,62,Semi-durable,FALSE
640192,62,Semi-durable,FALSE
640199,62,Semi-durable,FALSE
640212,62,Semi-durable,FALSE
640219,62,Semi-durable,FALSE
640220,62,Semi-durable,FALSE
640291,62,Semi-durable,FALSE
640299,62,Semi-durable,FALSE
640312,62,Semi-durable,FALSE
640319,62,Semi-durable,FALSE
640320,62,Semi-durable,FALSE
640340,62,Semi-durable,FALSE
640351,62,Semi-durable,FALSE
640359,62,Semi-durable,FALSE
640391,62,Semi-durable,FALSE
640399,62,Semi-durable,FALSE
640411,62,Semi-durable,FALSE
640419,62,Semi-durable,FALSE
640420,62,Semi-durable,FALSE
640510,62,Semi-durable,FALSE
640520,62,Semi-durable,FALSE
640590,62,Semi-durable,FALSE
640610,62,Semi-durable,FALSE
640620,62,Semi-durable,FALSE
640691,62,Semi-durable,FALSE
640699,62,Semi-durable,FALSE
650400,62,Semi-durable,FALSE
650510,62,Semi-durable,FALSE
650590,62,Semi-durable,FALSE
650610,62,Semi-durable,FALSE
650691,62,Semi-durable,FALSE
650699,62,Semi-durable,FALSE
650700,62,Semi-durable,FALSE
660110,62,Semi-durable,FALSE
660191,62,Semi-durable,FALSE
660199,62,Semi-durable,FALSE
660200,62,Semi-durable,FALSE
670411,62,Semi-durable,FALSE
670419,62,Semi-durable,FALSE
670420,62,Semi-durable,FALSE
670490,62,Semi-durable,FALSE
691110,62,Semi-durable,FALSE
691190,62,Semi-durable,FALSE
691200,62,Semi-durable,FALSE
691310,62,Semi-durable,FALSE
691390,62,Semi-durable,FALSE
701310,62,Semi-durable,FALSE
701322,62,Semi-durable,FALSE
701328,62,Semi-durable,FALSE
701333,62,Semi-durable,FALSE
701337,62,Semi-durable,FALSE
701341,62,Semi-durable,FALSE
701342,62,Semi-durable,FALSE
701349,62,Semi-durable,FALSE
701391,62,Semi-durable,FALSE
701399,62,Semi-durable,FALSE
711711,62,Semi-durable,FALSE
711719,62,Semi-durable,FALSE
711790,62,Semi-durable,FALSE
732310,62,Semi-durable,FALSE
732391,62,Semi-durable,FALSE
732392,62,Semi-durable,FALSE
732393,62,Semi-durable,FALSE
732394,62,Semi-durable,FALSE
732399,62,Semi-durable,FALSE
741811,62,Semi-durable,FALSE
741819,62,Semi-durable,FALSE
761511,62,Semi-durable,FALSE
761519,62,Semi-durable,FALSE
800700,62,Semi-durable,FALSE
821110,62,Semi-durable,FALSE
821191,62,Semi-durable,FALSE
821192,62,Semi-durable,FALSE
821193,62,Semi-durable,FALSE
821194,62,Semi-durable,FALSE
821195,62,Semi-durable,FALSE
821300,62,Semi-durable,FALSE
821410,62,Semi-durable,FALSE
821420,62,Semi-durable,FALSE
821490,62,Semi-durable,FALSE
821510,62,Semi-durable,FALSE
821520,62,Semi-durable,FALSE
821591,62,Semi-durable,FALSE
821599,62,Semi-durable,FALSE
830621,62,Semi-durable,FALSE
830629,62,Semi-durable,FALSE
830630,62,Semi-durable,FALSE
851020,62,Semi-durable,FALSE
852321,62,Semi-durable,FALSE
852329,62,Semi-durable,FALSE
852340,62,Semi-durable,FALSE
852351,62,Semi-durable,FALSE
852359,62,Semi-durable,FALSE
852380,62,Semi-durable,FALSE
853670,62,Semi-durable,FALSE
900311,62,Semi-durable,FALSE
900319,62,Semi-durable,FALSE
900390,62,Semi-durable,FALSE
900410,62,Semi-durable,FALSE
900490,62,Semi-durable,FALSE
911310,62,Semi-durable,FALSE
911320,62,Semi-durable,FALSE
911390,62,Semi-durable,FALSE
940151,62,Semi-durable,FALSE
940159,62,Semi-durable,FALSE
940410,62,Semi-durable,FALSE
940421,62,Semi-durable,FALSE
940429,62,Semi-durable,FALSE
940430,62,Semi-durable,FALSE
940490,62,Semi-durable,FALSE
950300,62,Semi-durable,FALSE
950410,62,Semi-durable,FALSE
950420,62,Semi-durable,FALSE
950430,62,Semi-durable,FALSE
950440,62,Semi-durable,FALSE
950490,62,Semi-durable,FALSE
950611,62,Semi-durable,FALSE
950612,62,Semi-durable,FALSE
950619,62,Semi-durable,FALSE
950621,62,Semi-durable,FALSE
950629,62,Semi-durable,FALSE
950631,62,Semi-durable,FALSE
950632,62,Semi-durable,FALSE
950639,62,Semi-durable,FALSE
950640,62,Semi-durable,FALSE
950651,62,Semi-durable,FALSE
950659,62,Semi-durable,FALSE
950661,62,Semi-durable,FALSE
950662,62,Semi-durable,FALSE
950669,62,Semi-durable,FALSE
950670,62,Semi-durable,FALSE
950691,62,Semi-durable,FALSE
950699,62,Semi-durable,FALSE
950710,62,Semi-durable,FALSE
950720,62,Semi-durable,FALSE
950730,62,Semi-durable,FALSE
950790,62,Semi-durable,FALSE
960110,62,Semi-durable,FALSE
960190,62,Semi-durable,FALSE
960200,62,Semi-durable,FALSE
960500,62,Semi-durable,FALSE
961000,62,Semi-durable,FALSE
961310,62,Semi-durable,FALSE
961320,62,Semi-durable,FALSE
961380,62,Semi-durable,FALSE
961400,62,Semi-durable,FALSE
961511,62,Semi-durable,FALSE
961519,62,Semi-durable,FALSE
961590,62,Semi-durable,FALSE
961610,62,Semi-durable,FALSE
961700,62,Semi-durable,FALSE
060311,63,Non-durable,FALSE
060312,63,Non-durable,FALSE
060313,63,Non-durable,FALSE
060314,63,Non-durable,FALSE
060319,63,Non-durable,FALSE
060390,63,Non-durable,FALSE
060410,63,Non-durable,FALSE
060491,63,Non-durable,FALSE
060499,63,Non-durable,FALSE
240210,63,Non-durable,FALSE
240220,63,Non-durable,FALSE
240290,63,Non-durable,FALSE
240310,63,Non-durable,FALSE
240391,63,Non-durable,FALSE
240399,63,Non-durable,FALSE
300310,63,Non-durable,FALSE
300320,63,Non-durable,FALSE
300331,63,Non-durable,FALSE
300339,63,Non-durable,FALSE
300340,63,Non-durable,FALSE
300390,63,Non-durable,FALSE
300410,63,Non-durable,FALSE
300420,63,Non-durable,FALSE
300431,63,Non-durable,FALSE
300432,63,Non-durable,FALSE
300439,63,Non-durable,FALSE
300440,63,Non-durable,FALSE
300450,63,Non-durable,FALSE
300490,63,Non-durable,FALSE
300510,63,Non-durable,FALSE
300590,63,Non-durable,FALSE
321310,63,Non-durable,FALSE
321390,63,Non-durable,FALSE
330300,63,Non-durable,FALSE
330410,63,Non-durable,FALSE
330420,63,Non-durable,FALSE
330430,63,Non-durable,FALSE
330491,63,Non-durable,FALSE
330499,63,Non-durable,FALSE
330510,63,Non-durable,FALSE
330520,63,Non-durable,FALSE
330530,63,Non-durable,FALSE
330590,63,Non-durable,FALSE
330610,63,Non-durable,FALSE
330690,63,Non-durable,FALSE
330710,63,Non-durable,FALSE
330720,63,Non-durable,FALSE
330730,63,Non-durable,FALSE
330741,63,Non-durable,FALSE
330749,63,Non-durable,FALSE
330790,63,Non-durable,FALSE
340111,63,Non-durable,FALSE
340119,63,Non-durable,FALSE
340120,63,Non-durable,FALSE
340130,63,Non-durable,FALSE
340211,63,Non-durable,FALSE
340212,63,Non-durable,FALSE
340213,63,Non-durable,FALSE
340219,63,Non-durable,FALSE
340220,63,Non-durable,FALSE
340290,63,Non-durable,FALSE
340510,63,Non-durable,FALSE
340520,63,Non-durable,FALSE
340530,63,Non-durable,FALSE
340540,63,Non-durable,FALSE
340590,63,Non-durable,FALSE
340600,63,Non-durable,FALSE
360500,63,Non-durable,FALSE
360610,63,Non-durable,FALSE
360690,63,Non-durable,FALSE
392620,63,Non-durable,FALSE
401511,63,Non-durable,FALSE
401519,63,Non-durable,FALSE
401590,63,Non-durable,FALSE
401610,63,Non-durable,FALSE
401691,63,Non-durable,FALSE
401692,63,Non-durable,FALSE
401693,63,Non-durable,FALSE
401694,63,Non-durable,FALSE
401695,63,Non-durable,FALSE
401699,63,Non-durable,FALSE
481710,63,Non-durable,FALSE
481720,63,Non-durable,FALSE
481730,63,Non-durable,FALSE
481810,63,Non-durable,FALSE
481820,63,Non-durable,FALSE
481830,63,Non-durable,FALSE
481840,63,Non-durable,FALSE
481850,63,Non-durable,FALSE
481890,63,Non-durable,FALSE
482361,63,Non-durable,FALSE
482369,63,Non-durable,FALSE
490110,63,Non-durable,FALSE
490191,63,Non-durable,FALSE
490199,63,Non-durable,FALSE
490210,63,Non-durable,FALSE
490290,63,Non-durable,FALSE
490300,63,Non-durable,FALSE
490510,63,Non-durable,FALSE
490591,63,Non-durable,FALSE
490599,63,Non-durable,FALSE
490810,63,Non-durable,FALSE
490890,63,Non-durable,FALSE
490900,63,Non-durable,FALSE
491000,63,Non-durable,FALSE
491191,63,Non-durable,FALSE
491199,63,Non-durable,FALSE
500600,63,Non-durable,FALSE
510910,63,Non-durable,FALSE
510990,63,Non-durable,FALSE
520420,63,Non-durable,FALSE
520710,63,Non-durable,FALSE
520790,63,Non-durable,FALSE
540600,63,Non-durable,FALSE
551110,63,Non-durable,FALSE
551120,63,Non-durable,FALSE
551130,63,Non-durable,FALSE
610510,63,Non-durable,FALSE
610520,63,Non-durable,FALSE
610590,63,Non-durable,FALSE
610711,63,Non-durable,FALSE
610712,63,Non-durable,FALSE
610719,63,Non-durable,FALSE
610721,63,Non-durable,FALSE
610722,63,Non-durable,FALSE
610729,63,Non-durable,FALSE
610811,63,Non-durable,FALSE
610819,63,Non-durable,FALSE
610821,63,Non-durable,FALSE
610822,63,Non-durable,FALSE
610829,63,Non-durable,FALSE
610831,63,Non-durable,FALSE
610832,63,Non-durable,FALSE
610839,63,Non-durable,FALSE
610891,63,Non-durable,FALSE
610892,63,Non-durable,FALSE
610899,63,Non-durable,FALSE
610910,63,Non-durable,FALSE
610990,63,Non-durable,FALSE
611510,63,Non-durable,FALSE
611521,63,Non-durable,FALSE
611522,63,Non-durable,FALSE
611529,63,Non-durable,FALSE
611530,63,Non-durable,FALSE
611594,63,Non-durable,FALSE
611595,63,Non-durable,FALSE
611596,63,Non-durable,FALSE
611599,63,Non-durable,FALSE
611610,63,Non-durable,FALSE
611691,63,Non-durable,FALSE
611692,63,Non-durable,FALSE
611693,63,Non-durable,FALSE
611699,63,Non-durable,FALSE
611780,63,Non-durable,FALSE
611790,63,Non-durable,FALSE
620520,63,Non-durable,FALSE
620530,63,Non-durable,FALSE
620590,63,Non-durable,FALSE
620711,63,Non-durable,FALSE
620719,63,Non-durable,FALSE
620721,63,Non-durable,FALSE
620722,63,Non-durable,FALSE
620729,63,Non-durable,FALSE
620791,63,Non-durable,FALSE
620799,63,Non-durable,FALSE
620811,63,Non-durable,FALSE
620819,63,Non-durable,FALSE
620821,63,Non-durable,FALSE
620822,63,Non-durable,FALSE
620829,63,Non-durable,FALSE
620891,63,Non-durable,FALSE
620892,63,Non-durable,FALSE
620899,63,Non-durable,FALSE
621210,63,Non-durable,FALSE
621220,63,Non-durable,FALSE
621230,63,Non-durable,FALSE
621290,63,Non-durable,FALSE
621320,63,Non-durable,FALSE
621390,63,Non-durable,FALSE
621410,63,Non-durable,FALSE
621420,63,Non-durable,FALSE
621430,63,Non-durable,FALSE
621440,63,Non-durable,FALSE
621490,63,Non-durable,FALSE
621510,63,Non-durable,FALSE
621520,63,Non-durable,FALSE
621590,63,Non-durable,FALSE
